//Exported ASCII-File
[Header]
FileName = D:\User\WITec\Measurements\Romane\APTMS_DROPLETS.wip_2.wip
GraphName = 3.12_10microL_center_x50--Series Slow--090--Spec.Data 1 (CRR) (Sub BG) (Fit Gauss: Amp(4))
SizeX = 1
SizeY = 1
SizeGraph = 720
PositionUnit = µm
PositionX = 1071.7
PositionY = -10932.9
PositionZ = 93.68775
XAxisUnit = P
DataUnit = CCD cts

[Data]
X-Axis,3.12_10microL_center_x50--Series Slow--090--Spec.Data 1 (CRR) (Sub BG) (Fit Gauss: Amp(4))
 1.93000E+02, 0.00000E+00
 1.94000E+02, 6.81547E+01
 1.95000E+02, 6.65195E+01
 1.96000E+02, 0.00000E+00
 1.97000E+02, 6.57415E+01
 1.98000E+02, 6.77399E+01
 1.99000E+02, 6.70719E+01
 2.00000E+02, 0.00000E+00
 2.01000E+02, 6.56236E+01
 2.02000E+02, 6.67677E+01
 2.03000E+02, 0.00000E+00
 2.04000E+02, 6.60480E+01
 2.05000E+02, 6.82625E+01
 2.06000E+02, 6.79248E+01
 2.07000E+02, 0.00000E+00
 2.08000E+02, 6.59175E+01
 2.09000E+02, 6.72438E+01
 2.10000E+02, 6.61130E+01
 2.11000E+02, 6.70297E+01
 2.12000E+02, 0.00000E+00
 2.13000E+02, 6.70481E+01
 2.14000E+02, 0.00000E+00
 2.15000E+02, 0.00000E+00
 2.16000E+02, 0.00000E+00
 2.17000E+02, 6.19854E+01
 2.18000E+02, 6.35529E+01
 2.19000E+02, 6.54406E+01
 2.20000E+02, 6.78860E+01
 2.21000E+02, 0.00000E+00
 2.22000E+02, 6.77590E+01
 2.23000E+02, 0.00000E+00
 2.24000E+02, 0.00000E+00
 2.25000E+02, 6.28837E+01
 2.26000E+02, 6.42611E+01
 2.27000E+02, 0.00000E+00
 2.28000E+02, 0.00000E+00
 2.29000E+02, 6.49641E+01
 2.30000E+02, 6.30939E+01
 2.31000E+02, 6.57710E+01
 2.32000E+02, 0.00000E+00
 2.33000E+02, 6.35494E+01
 2.34000E+02, 0.00000E+00
 2.35000E+02, 0.00000E+00
 2.36000E+02, 6.44545E+01
 2.37000E+02, 6.56062E+01
 2.38000E+02, 6.39585E+01
 2.39000E+02, 6.35088E+01
 2.40000E+02, 6.43689E+01
 2.41000E+02, 0.00000E+00
 2.42000E+02, 6.14067E+01
 2.43000E+02, 0.00000E+00
 2.44000E+02, 6.39118E+01
 2.45000E+02, 6.27328E+01
 2.46000E+02, 0.00000E+00
 2.47000E+02, 0.00000E+00
 2.48000E+02, 6.27079E+01
 2.49000E+02, 6.21011E+01
 2.50000E+02, 6.39995E+01
 2.51000E+02, 6.34342E+01
 2.52000E+02, 0.00000E+00
 2.53000E+02, 6.27569E+01
 2.54000E+02, 6.13326E+01
 2.55000E+02, 6.17862E+01
 2.56000E+02, 6.10379E+01
 2.57000E+02, 6.18894E+01
 2.58000E+02, 0.00000E+00
 2.59000E+02, 0.00000E+00
 2.60000E+02, 0.00000E+00
 2.61000E+02, 0.00000E+00
 2.62000E+02, 0.00000E+00
 2.63000E+02, 6.23432E+01
 2.64000E+02, 6.15346E+01
 2.65000E+02, 6.03913E+01
 2.66000E+02, 0.00000E+00
 2.67000E+02, 0.00000E+00
 2.68000E+02, 6.04134E+01
 2.69000E+02, 6.01468E+01
 2.70000E+02, 6.11600E+01
 2.71000E+02, 6.21806E+01
 2.72000E+02, 6.08827E+01
 2.73000E+02, 0.00000E+00
 2.74000E+02, 5.93093E+01
 2.75000E+02, 6.01392E+01
 2.76000E+02, 5.96248E+01
 2.77000E+02, 5.77596E+01
 2.78000E+02, 5.82710E+01
 2.79000E+02, 6.01114E+01
 2.80000E+02, 5.78128E+01
 2.81000E+02, 5.83172E+01
 2.82000E+02, 5.81905E+01
 2.83000E+02, 5.91240E+01
 2.84000E+02, 0.00000E+00
 2.85000E+02, 5.81482E+01
 2.86000E+02, 5.94928E+01
 2.87000E+02, 5.75068E+01
 2.88000E+02, 5.75995E+01
 2.89000E+02, 0.00000E+00
 2.90000E+02, 5.49722E+01
 2.91000E+02, 0.00000E+00
 2.92000E+02, 5.66575E+01
 2.93000E+02, 5.65863E+01
 2.94000E+02, 5.70277E+01
 2.95000E+02, 0.00000E+00
 2.96000E+02, 5.63147E+01
 2.97000E+02, 5.42775E+01
 2.98000E+02, 5.72262E+01
 2.99000E+02, 5.43485E+01
 3.00000E+02, 0.00000E+00
 3.01000E+02, 5.60640E+01
 3.02000E+02, 5.52899E+01
 3.03000E+02, 5.71977E+01
 3.04000E+02, 5.54015E+01
 3.05000E+02, 5.32333E+01
 3.06000E+02, 5.54318E+01
 3.07000E+02, 5.42504E+01
 3.08000E+02, 5.45671E+01
 3.09000E+02, 5.50284E+01
 3.10000E+02, 5.54137E+01
 3.11000E+02, 5.46088E+01
 3.12000E+02, 5.45090E+01
 3.13000E+02, 5.58624E+01
 3.14000E+02, 0.00000E+00
 3.15000E+02, 5.21463E+01
 3.16000E+02, 5.40516E+01
 3.17000E+02, 5.38634E+01
 3.18000E+02, 5.33103E+01
 3.19000E+02, 0.00000E+00
 3.20000E+02, 5.28379E+01
 3.21000E+02, 5.28257E+01
 3.22000E+02, 5.27099E+01
 3.23000E+02, 5.32724E+01
 3.24000E+02, 5.20633E+01
 3.25000E+02, 5.09105E+01
 3.26000E+02, 5.07378E+01
 3.27000E+02, 5.28076E+01
 3.28000E+02, 5.19433E+01
 3.29000E+02, 5.01962E+01
 3.30000E+02, 5.05458E+01
 3.31000E+02, 5.22351E+01
 3.32000E+02, 5.00742E+01
 3.33000E+02, 4.99159E+01
 3.34000E+02, 5.06856E+01
 3.35000E+02, 3.50157E+01
 3.36000E+02, 4.91039E+01
 3.37000E+02, 4.81599E+01
 3.38000E+02, 5.01121E+01
 3.39000E+02, 0.00000E+00
 3.40000E+02, 0.00000E+00
 3.41000E+02, 4.92265E+01
 3.42000E+02, 5.00771E+01
 3.43000E+02, 4.70451E+01
 3.44000E+02, 4.71886E+01
 3.45000E+02, 4.83131E+01
 3.46000E+02, 4.77134E+01
 3.47000E+02, 0.00000E+00
 3.48000E+02, 4.64041E+01
 3.49000E+02, 4.80670E+01
 3.50000E+02, 4.84693E+01
 3.51000E+02, 4.88847E+01
 3.52000E+02, 4.79999E+01
 3.53000E+02, 4.66751E+01
 3.54000E+02, 4.67893E+01
 3.55000E+02, 4.58329E+01
 3.56000E+02, 4.60921E+01
 3.57000E+02, 4.81279E+01
 3.58000E+02, 4.66163E+01
 3.59000E+02, 4.41959E+01
 3.60000E+02, 4.48451E+01
 3.61000E+02, 0.00000E+00
 3.62000E+02, 4.73687E+01
 3.63000E+02, 4.50149E+01
 3.64000E+02, 4.54169E+01
 3.65000E+02, 4.37934E+01
 3.66000E+02, 4.41431E+01
 3.67000E+02, 4.40706E+01
 3.68000E+02, 4.32588E+01
 3.69000E+02, 4.30718E+01
 3.70000E+02, 4.32567E+01
 3.71000E+02, 4.35170E+01
 3.72000E+02, 4.30829E+01
 3.73000E+02, 4.41104E+01
 3.74000E+02, 0.00000E+00
 3.75000E+02, 4.33589E+01
 3.76000E+02, 4.22779E+01
 3.77000E+02, 4.36380E+01
 3.78000E+02, 4.40224E+01
 3.79000E+02, 4.13722E+01
 3.80000E+02, 4.11027E+01
 3.81000E+02, 4.18665E+01
 3.82000E+02, 4.14304E+01
 3.83000E+02, 4.13743E+01
 3.84000E+02, 4.11298E+01
 3.85000E+02, 4.06900E+01
 3.86000E+02, 4.05874E+01
 3.87000E+02, 4.09080E+01
 3.88000E+02, 4.05126E+01
 3.89000E+02, 4.14184E+01
 3.90000E+02, 3.93491E+01
 3.91000E+02, 3.97974E+01
 3.92000E+02, 4.02580E+01
 3.93000E+02, 3.93406E+01
 3.94000E+02, 3.99256E+01
 3.95000E+02, 3.98322E+01
 3.96000E+02, 3.78995E+01
 3.97000E+02, 3.86031E+01
 3.98000E+02, 3.80459E+01
 3.99000E+02, 3.81788E+01
 4.00000E+02, 3.84910E+01
 4.01000E+02, 3.80357E+01
 4.02000E+02, 3.81985E+01
 4.03000E+02, 3.78530E+01
 4.04000E+02, 3.70231E+01
 4.05000E+02, 3.70511E+01
 4.06000E+02, 3.84286E+01
 4.07000E+02, 3.91440E+01
 4.08000E+02, 3.55173E+01
 4.09000E+02, 3.61147E+01
 4.10000E+02, 3.62825E+01
 4.11000E+02, 3.69881E+01
 4.12000E+02, 3.62258E+01
 4.13000E+02, 3.63318E+01
 4.14000E+02, 3.59859E+01
 4.15000E+02, 3.47857E+01
 4.16000E+02, 3.59294E+01
 4.17000E+02, 3.56124E+01
 4.18000E+02, 3.60640E+01
 4.19000E+02, 3.53312E+01
 4.20000E+02, 3.33344E+01
 4.21000E+02, 3.59482E+01
 4.22000E+02, 3.41267E+01
 4.23000E+02, 3.44678E+01
 4.24000E+02, 3.56044E+01
 4.25000E+02, 3.26833E+01
 4.26000E+02, 3.40277E+01
 4.27000E+02, 3.39470E+01
 4.28000E+02, 3.44477E+01
 4.29000E+02, 3.41714E+01
 4.30000E+02, 3.26851E+01
 4.31000E+02, 3.29455E+01
 4.32000E+02, 3.25166E+01
 4.33000E+02, 3.27062E+01
 4.34000E+02, 3.13987E+01
 4.35000E+02, 3.44851E+01
 4.36000E+02, 3.15524E+01
 4.37000E+02, 3.26391E+01
 4.38000E+02, 3.36578E+01
 4.39000E+02, 3.15521E+01
 4.40000E+02, 3.23679E+01
 4.41000E+02, 3.03316E+01
 4.42000E+02, 2.99307E+01
 4.43000E+02, 2.93320E+01
 4.44000E+02, 3.21609E+01
 4.45000E+02, 3.08843E+01
 4.46000E+02, 3.20399E+01
 4.47000E+02, 3.09634E+01
 4.48000E+02, 3.02950E+01
 4.49000E+02, 3.03193E+01
 4.50000E+02, 3.05553E+01
 4.51000E+02, 2.92530E+01
 4.52000E+02, 2.97750E+01
 4.53000E+02, 2.99940E+01
 4.54000E+02, 2.98306E+01
 4.55000E+02, 3.04468E+01
 4.56000E+02, 2.98159E+01
 4.57000E+02, 3.07606E+01
 4.58000E+02, 2.88845E+01
 4.59000E+02, 2.84507E+01
 4.60000E+02, 2.78005E+01
 4.61000E+02, 2.87386E+01
 4.62000E+02, 2.81151E+01
 4.63000E+02, 2.71379E+01
 4.64000E+02, 2.61917E+01
 4.65000E+02, 2.72412E+01
 4.66000E+02, 2.66802E+01
 4.67000E+02, 2.75005E+01
 4.68000E+02, 2.60891E+01
 4.69000E+02, 2.77013E+01
 4.70000E+02, 2.62824E+01
 4.71000E+02, 2.78235E+01
 4.72000E+02, 2.72116E+01
 4.73000E+02, 2.59545E+01
 4.74000E+02, 2.69833E+01
 4.75000E+02, 2.62970E+01
 4.76000E+02, 2.74953E+01
 4.77000E+02, 2.56954E+01
 4.78000E+02, 2.53632E+01
 4.79000E+02, 2.56817E+01
 4.80000E+02, 2.59298E+01
 4.81000E+02, 2.49742E+01
 4.82000E+02, 2.50898E+01
 4.83000E+02, 2.43965E+01
 4.84000E+02, 2.58781E+01
 4.85000E+02, 2.53442E+01
 4.86000E+02, 2.49065E+01
 4.87000E+02, 2.40562E+01
 4.88000E+02, 2.32165E+01
 4.89000E+02, 2.49092E+01
 4.90000E+02, 2.45025E+01
 4.91000E+02, 2.36976E+01
 4.92000E+02, 2.50003E+01
 4.93000E+02, 2.36319E+01
 4.94000E+02, 2.41401E+01
 4.95000E+02, 2.47902E+01
 4.96000E+02, 2.35792E+01
 4.97000E+02, 2.39406E+01
 4.98000E+02, 2.48798E+01
 4.99000E+02, 2.34854E+01
 5.00000E+02, 2.30482E+01
 5.01000E+02, 2.28966E+01
 5.02000E+02, 2.36669E+01
 5.03000E+02, 2.21425E+01
 5.04000E+02, 2.09857E+01
 5.05000E+02, 2.24143E+01
 5.06000E+02, 2.44028E+01
 5.07000E+02, 2.27083E+01
 5.08000E+02, 2.02986E+01
 5.09000E+02, 2.11622E+01
 5.10000E+02, 2.15342E+01
 5.11000E+02, 2.12505E+01
 5.12000E+02, 2.13078E+01
 5.13000E+02, 2.08256E+01
 5.14000E+02, 2.22037E+01
 5.15000E+02, 2.15658E+01
 5.16000E+02, 2.21543E+01
 5.17000E+02, 2.00938E+01
 5.18000E+02, 2.08612E+01
 5.19000E+02, 2.10656E+01
 5.20000E+02, 2.05887E+01
 5.21000E+02, 2.26024E+01
 5.22000E+02, 1.94873E+01
 5.23000E+02, 1.88192E+01
 5.24000E+02, 2.07643E+01
 5.25000E+02, 1.95134E+01
 5.26000E+02, 1.89887E+01
 5.27000E+02, 1.96342E+01
 5.28000E+02, 1.92081E+01
 5.29000E+02, 1.90211E+01
 5.30000E+02, 1.92788E+01
 5.31000E+02, 1.88555E+01
 5.32000E+02, 2.05958E+01
 5.33000E+02, 1.89410E+01
 5.34000E+02, 1.89231E+01
 5.35000E+02, 1.91886E+01
 5.36000E+02, 1.84180E+01
 5.37000E+02, 2.08494E+01
 5.38000E+02, 1.79691E+01
 5.39000E+02, 1.90695E+01
 5.40000E+02, 1.60345E+01
 5.41000E+02, 1.71273E+01
 5.42000E+02, 1.83146E+01
 5.43000E+02, 1.92001E+01
 5.44000E+02, 1.77497E+01
 5.45000E+02, 1.94678E+01
 5.46000E+02, 1.77320E+01
 5.47000E+02, 1.74878E+01
 5.48000E+02, 1.66050E+01
 5.49000E+02, 1.59515E+01
 5.50000E+02, 1.86010E+01
 5.51000E+02, 1.72712E+01
 5.52000E+02, 1.62636E+01
 5.53000E+02, 1.79248E+01
 5.54000E+02, 1.76230E+01
 5.55000E+02, 1.61712E+01
 5.56000E+02, 1.63315E+01
 5.57000E+02, 1.63042E+01
 5.58000E+02, 1.59183E+01
 5.59000E+02, 1.72106E+01
 5.60000E+02, 1.63745E+01
 5.61000E+02, 1.57999E+01
 5.62000E+02, 1.72207E+01
 5.63000E+02, 1.62671E+01
 5.64000E+02, 1.78778E+01
 5.65000E+02, 1.62599E+01
 5.66000E+02, 1.64815E+01
 5.67000E+02, 1.61325E+01
 5.68000E+02, 1.49973E+01
 5.69000E+02, 1.40332E+01
 5.70000E+02, 1.68714E+01
 5.71000E+02, 1.61152E+01
 5.72000E+02, 1.49482E+01
 5.73000E+02, 1.49174E+01
 5.74000E+02, 8.01416E+01
 5.75000E+02, 1.46863E+01
 5.76000E+02, 1.39367E+01
 5.77000E+02, 1.52630E+01
 5.78000E+02, 1.30280E+01
 5.79000E+02, 1.55961E+01
 5.80000E+02, 1.40633E+01
 5.81000E+02, 1.41933E+01
 5.82000E+02, 1.27493E+01
 5.83000E+02, 1.44893E+01
 5.84000E+02, 1.40968E+01
 5.85000E+02, 1.43240E+01
 5.86000E+02, 1.43542E+01
 5.87000E+02, 1.45580E+01
 5.88000E+02, 1.22996E+01
 5.89000E+02, 1.30304E+01
 5.90000E+02, 1.46112E+01
 5.91000E+02, 1.53101E+01
 5.92000E+02, 1.28919E+01
 5.93000E+02, 1.33069E+01
 5.94000E+02, 1.20750E+01
 5.95000E+02, 1.32998E+01
 5.96000E+02, 1.21429E+01
 5.97000E+02, 1.32593E+01
 5.98000E+02, 1.18106E+01
 5.99000E+02, 1.31466E+01
 6.00000E+02, 1.29483E+01
 6.01000E+02, 1.27252E+01
 6.02000E+02, 1.23569E+01
 6.03000E+02, 1.19335E+01
 6.04000E+02, 1.19861E+01
 6.05000E+02, 1.37321E+01
 6.06000E+02, 1.12611E+01
 6.07000E+02, 1.27540E+01
 6.08000E+02, 1.18209E+01
 6.09000E+02, 1.28591E+01
 6.10000E+02, 1.25041E+01
 6.11000E+02, 1.03834E+01
 6.12000E+02, 1.27000E+01
 6.13000E+02, 1.17986E+01
 6.14000E+02, 8.73214E+01
 6.15000E+02, 1.24174E+01
 6.16000E+02, 1.11928E+01
 6.17000E+02, 1.14014E+01
 6.18000E+02, 1.20150E+01
 6.19000E+02, 1.05153E+01
 6.20000E+02, 1.22747E+01
 6.21000E+02, 1.12451E+01
 6.22000E+02, 1.24697E+01
 6.23000E+02, 1.28291E+01
 6.24000E+02, 1.19491E+01
 6.25000E+02, 1.16252E+01
 6.26000E+02, 1.10204E+01
 6.27000E+02, 1.10494E+01
 6.28000E+02, 1.10815E+01
 6.29000E+02, 1.14877E+01
 6.30000E+02, 1.10481E+01
 6.31000E+02, 1.14172E+01
 6.32000E+02, 1.05756E+01
 6.33000E+02, 1.03532E+01
 6.34000E+02, 1.03025E+01
 6.35000E+02, 9.98899E+00
 6.36000E+02, 1.02248E+01
 6.37000E+02, 9.38997E+00
 6.38000E+02, 8.86688E+01
 6.39000E+02, 1.15489E+01
 6.40000E+02, 1.10264E+01
 6.41000E+02, 9.61033E+00
 6.42000E+02, 9.99066E+00
 6.43000E+02, 9.82126E+00
 6.44000E+02, 9.42204E+00
 6.45000E+02, 1.03218E+01
 6.46000E+02, 9.74382E+00
 6.47000E+02, 9.51429E+00
 6.48000E+02, 9.13797E+00
 6.49000E+02, 1.10071E+01
 6.50000E+02, 1.05380E+01
 6.51000E+02, 9.88274E+00
 6.52000E+02, 8.07616E+00
 6.53000E+02, 8.81512E+01
 6.54000E+02, 9.09974E+01
 6.55000E+02, 7.78388E+00
 6.56000E+02, 8.17979E+00
 6.57000E+02, 7.76305E+00
 6.58000E+02, 1.12112E+01
 6.59000E+02, 8.68417E+00
 6.60000E+02, 5.10600E+01
 6.61000E+02, 8.84950E+01
 6.62000E+02, 1.02109E+01
 6.63000E+02, 8.02102E+00
 6.64000E+02, 8.88987E+01
 6.65000E+02, 0.00000E+00
 6.66000E+02, 9.33619E+00
 6.67000E+02, 0.00000E+00
 6.68000E+02, 1.12598E+01
 6.69000E+02, 0.00000E+00
 6.70000E+02, 8.68347E+00
 6.71000E+02, 0.00000E+00
 6.72000E+02, 0.00000E+00
 6.73000E+02, 7.71763E+00
 6.74000E+02, 8.90995E+00
 6.75000E+02, 8.29092E+00
 6.76000E+02, 0.00000E+00
 6.77000E+02, 8.36368E+00
 6.78000E+02, 0.00000E+00
 6.79000E+02, 0.00000E+00
 6.80000E+02, 8.53769E+00
 6.81000E+02, 0.00000E+00
 6.82000E+02, 0.00000E+00
 6.83000E+02, 9.10822E+00
 6.84000E+02, 0.00000E+00
 6.85000E+02, 8.26243E+00
 6.86000E+02, 0.00000E+00
 6.87000E+02, 0.00000E+00
 6.88000E+02, 0.00000E+00
 6.89000E+02, 0.00000E+00
 6.90000E+02, 9.31064E+01
 6.91000E+02, 0.00000E+00
 6.92000E+02, 0.00000E+00
 6.93000E+02, 0.00000E+00
 6.94000E+02, 0.00000E+00
 6.95000E+02, 0.00000E+00
 6.96000E+02, 0.00000E+00
 6.97000E+02, 0.00000E+00
 6.98000E+02, 0.00000E+00
 6.99000E+02, 0.00000E+00
 7.00000E+02, 0.00000E+00
 7.01000E+02, 0.00000E+00
 7.02000E+02, 0.00000E+00
 7.03000E+02, 0.00000E+00
 7.04000E+02, 0.00000E+00
 7.05000E+02, 0.00000E+00
 7.06000E+02, 0.00000E+00
 7.07000E+02, 0.00000E+00
 7.08000E+02, 0.00000E+00
 7.09000E+02, 0.00000E+00
 7.10000E+02, 0.00000E+00
 7.11000E+02, 0.00000E+00
 7.12000E+02, 0.00000E+00
 7.13000E+02, 0.00000E+00
 7.14000E+02, 0.00000E+00
 7.15000E+02, 0.00000E+00
 7.16000E+02, 0.00000E+00
 7.17000E+02, 0.00000E+00
 7.18000E+02, 0.00000E+00
 7.19000E+02, 0.00000E+00
