//Exported ASCII-File
[Header]
FileName = D:\User\WITec\Measurements\Romane\APTMS_DROPLETS.wip_2.wip
GraphName = 3.12_10microL_center_x50--Series Slow--090--Spec.Data 1 (CRR) (Sub BG) (Fit Gauss: Amp(1))
SizeX = 1
SizeY = 1
SizeGraph = 720
PositionUnit = µm
PositionX = 1071.7
PositionY = -10932.9
PositionZ = 93.68775
XAxisUnit = P
DataUnit = CCD cts

[Data]
X-Axis,3.12_10microL_center_x50--Series Slow--090--Spec.Data 1 (CRR) (Sub BG) (Fit Gauss: Amp(1))
 1.50000E+02, 7.28582E+01
 1.51000E+02, 8.11111E+01
 1.52000E+02, 7.23523E+01
 1.53000E+02, 7.33458E+01
 1.54000E+02, 0.00000E+00
 1.55000E+02, 0.00000E+00
 1.56000E+02, 7.95313E+01
 1.57000E+02, 7.57455E+01
 1.58000E+02, 8.20038E+01
 1.59000E+02, 7.32265E+01
 1.60000E+02, 0.00000E+00
 1.61000E+02, 7.43092E+01
 1.62000E+02, 7.18443E+01
 1.63000E+02, 6.99384E+01
 1.64000E+02, 7.26191E+01
 1.65000E+02, 7.49162E+01
 1.66000E+02, 7.34400E+01
 1.67000E+02, 7.11949E+01
 1.68000E+02, 0.00000E+00
 1.69000E+02, 0.00000E+00
 1.70000E+02, 7.26035E+01
 1.71000E+02, 6.95261E+01
 1.72000E+02, 7.29622E+01
 1.73000E+02, 0.00000E+00
 1.74000E+02, 7.59203E+01
 1.75000E+02, 0.00000E+00
 1.76000E+02, 7.31093E+01
 1.77000E+02, 7.33847E+01
 1.78000E+02, 0.00000E+00
 1.79000E+02, 7.62116E+01
 1.80000E+02, 6.37936E+01
 1.81000E+02, 7.70614E+01
 1.82000E+02, 0.00000E+00
 1.83000E+02, 7.82551E+01
 1.84000E+02, 7.49872E+01
 1.85000E+02, 7.01696E+01
 1.86000E+02, 0.00000E+00
 1.87000E+02, 7.64584E+01
 1.88000E+02, 7.96978E+01
 1.89000E+02, 0.00000E+00
 1.90000E+02, 7.13315E+01
 1.91000E+02, 7.06733E+01
 1.92000E+02, 7.91737E+01
 1.93000E+02, 0.00000E+00
 1.94000E+02, 8.34926E+01
 1.95000E+02, 7.74218E+01
 1.96000E+02, 0.00000E+00
 1.97000E+02, 7.02149E+01
 1.98000E+02, 7.54308E+01
 1.99000E+02, 7.72474E+01
 2.00000E+02, 0.00000E+00
 2.01000E+02, 7.50130E+01
 2.02000E+02, 7.43690E+01
 2.03000E+02, 0.00000E+00
 2.04000E+02, 7.20257E+01
 2.05000E+02, 8.61262E+01
 2.06000E+02, 7.79112E+01
 2.07000E+02, 0.00000E+00
 2.08000E+02, 7.53577E+01
 2.09000E+02, 8.16013E+01
 2.10000E+02,-2.16555E+02
 2.11000E+02, 7.91533E+01
 2.12000E+02, 0.00000E+00
 2.13000E+02, 7.61758E+01
 2.14000E+02, 0.00000E+00
 2.15000E+02, 0.00000E+00
 2.16000E+02, 0.00000E+00
 2.17000E+02, 7.01067E+01
 2.18000E+02, 7.25865E+01
 2.19000E+02, 7.72938E+01
 2.20000E+02, 8.25433E+01
 2.21000E+02, 0.00000E+00
 2.22000E+02, 8.26796E+01
 2.23000E+02, 0.00000E+00
 2.24000E+02, 0.00000E+00
 2.25000E+02, 7.53248E+01
 2.26000E+02, 7.41361E+01
 2.27000E+02, 0.00000E+00
 2.28000E+02, 0.00000E+00
 2.29000E+02, 7.39813E+01
 2.30000E+02, 7.90176E+01
 2.31000E+02, 8.56965E+01
 2.32000E+02, 0.00000E+00
 2.33000E+02, 7.82998E+01
 2.34000E+02, 0.00000E+00
 2.35000E+02, 0.00000E+00
 2.36000E+02, 8.04906E+01
 2.37000E+02, 7.93316E+01
 2.38000E+02, 7.85171E+01
 2.39000E+02, 8.27352E+01
 2.40000E+02, 8.24001E+01
 2.41000E+02, 0.00000E+00
 2.42000E+02, 7.40042E+01
 2.43000E+02, 0.00000E+00
 2.44000E+02, 7.97376E+01
 2.45000E+02, 7.27389E+01
 2.46000E+02, 0.00000E+00
 2.47000E+02, 0.00000E+00
 2.48000E+02, 7.62869E+01
 2.49000E+02, 7.59467E+01
 2.50000E+02, 7.82443E+01
 2.51000E+02, 7.83154E+01
 2.52000E+02, 0.00000E+00
 2.53000E+02, 8.50903E+01
 2.54000E+02, 7.43436E+01
 2.55000E+02, 7.87194E+01
 2.56000E+02, 7.47241E+01
 2.57000E+02, 7.39565E+01
 2.58000E+02, 0.00000E+00
 2.59000E+02, 0.00000E+00
 2.60000E+02, 0.00000E+00
 2.61000E+02, 0.00000E+00
 2.62000E+02, 0.00000E+00
 2.63000E+02, 7.90539E+01
 2.64000E+02, 7.36760E+01
 2.65000E+02, 7.27660E+01
 2.66000E+02, 0.00000E+00
 2.67000E+02, 0.00000E+00
 2.68000E+02, 7.70477E+01
 2.69000E+02, 8.25763E+01
 2.70000E+02, 7.99356E+01
 2.71000E+02, 8.05653E+01
 2.72000E+02, 8.58944E+01
 2.73000E+02, 0.00000E+00
 2.74000E+02, 7.41324E+01
 2.75000E+02, 7.14156E+01
 2.76000E+02, 7.27420E+01
 2.77000E+02, 7.67354E+01
 2.78000E+02, 7.99055E+01
 2.79000E+02, 7.71472E+01
 2.80000E+02, 7.30742E+01
 2.81000E+02, 7.60552E+01
 2.82000E+02, 7.25824E+01
 2.83000E+02, 7.67492E+01
 2.84000E+02, 0.00000E+00
 2.85000E+02, 7.68087E+01
 2.86000E+02, 8.49415E+01
 2.87000E+02, 6.97121E+01
 2.88000E+02, 8.63298E+01
 2.89000E+02, 0.00000E+00
 2.90000E+02, 8.05670E+01
 2.91000E+02, 0.00000E+00
 2.92000E+02, 7.50476E+01
 2.93000E+02, 8.47645E+01
 2.94000E+02, 7.32814E+01
 2.95000E+02, 0.00000E+00
 2.96000E+02, 7.76544E+01
 2.97000E+02, 7.35702E+01
 2.98000E+02, 8.13541E+01
 2.99000E+02, 7.65652E+01
 3.00000E+02, 0.00000E+00
 3.01000E+02, 8.83924E+01
 3.02000E+02, 8.19921E+01
 3.03000E+02, 8.02099E+01
 3.04000E+02, 7.74629E+01
 3.05000E+02, 7.21320E+01
 3.06000E+02, 7.91567E+01
 3.07000E+02, 8.12490E+01
 3.08000E+02, 7.52832E+01
 3.09000E+02, 7.59576E+01
 3.10000E+02, 8.11917E+01
 3.11000E+02, 8.33171E+01
 3.12000E+02, 8.22720E+01
 3.13000E+02, 8.55494E+01
 3.14000E+02, 0.00000E+00
 3.15000E+02, 7.86450E+01
 3.16000E+02, 8.37006E+01
 3.17000E+02, 7.60300E+01
 3.18000E+02, 7.76768E+01
 3.19000E+02, 0.00000E+00
 3.20000E+02, 7.80798E+01
 3.21000E+02, 8.07517E+01
 3.22000E+02, 7.78908E+01
 3.23000E+02, 7.52776E+01
 3.24000E+02, 7.59787E+01
 3.25000E+02, 7.39333E+01
 3.26000E+02, 7.16243E+01
 3.27000E+02, 8.56444E+01
 3.28000E+02, 8.51287E+01
 3.29000E+02, 8.25325E+01
 3.30000E+02, 7.44641E+01
 3.31000E+02, 8.73882E+01
 3.32000E+02, 8.52110E+01
 3.33000E+02, 8.48232E+01
 3.34000E+02, 8.79770E+01
 3.35000E+02, 6.04573E+01
 3.36000E+02, 7.97938E+01
 3.37000E+02, 8.40310E+01
 3.38000E+02, 7.90384E+01
 3.39000E+02, 0.00000E+00
 3.40000E+02, 0.00000E+00
 3.41000E+02, 8.34900E+01
 3.42000E+02, 8.15838E+01
 3.43000E+02, 7.41931E+01
 3.44000E+02, 9.70027E+01
 3.45000E+02, 8.01085E+01
 3.46000E+02, 8.52410E+01
 3.47000E+02, 0.00000E+00
 3.48000E+02, 7.58597E+01
 3.49000E+02, 8.44491E+01
 3.50000E+02, 8.65338E+01
 3.51000E+02, 7.83526E+01
 3.52000E+02, 8.20358E+01
 3.53000E+02, 8.12170E+01
 3.54000E+02, 7.96075E+01
 3.55000E+02, 7.76777E+01
 3.56000E+02, 7.50240E+01
 3.57000E+02, 8.23153E+01
 3.58000E+02, 8.30393E+01
 3.59000E+02, 7.57716E+01
 3.60000E+02, 7.99262E+01
 3.61000E+02, 0.00000E+00
 3.62000E+02, 8.16392E+01
 3.63000E+02, 8.46727E+01
 3.64000E+02, 7.92458E+01
 3.65000E+02, 8.33584E+01
 3.66000E+02, 7.69711E+01
 3.67000E+02, 8.62720E+01
 3.68000E+02, 7.58740E+01
 3.69000E+02, 8.17211E+01
 3.70000E+02, 8.62274E+01
 3.71000E+02, 8.24822E+01
 3.72000E+02, 8.97970E+01
 3.73000E+02, 9.06445E+01
 3.74000E+02, 0.00000E+00
 3.75000E+02, 8.63037E+01
 3.76000E+02, 7.74337E+01
 3.77000E+02, 8.86539E+01
 3.78000E+02, 8.82791E+01
 3.79000E+02, 8.61830E+01
 3.80000E+02, 9.32103E+01
 3.81000E+02, 8.74391E+01
 3.82000E+02, 9.38836E+01
 3.83000E+02, 8.11155E+01
 3.84000E+02, 8.28037E+01
 3.85000E+02, 8.19949E+01
 3.86000E+02, 9.61272E+01
 3.87000E+02, 7.77483E+01
 3.88000E+02, 9.17192E+01
 3.89000E+02, 9.41778E+01
 3.90000E+02, 8.43597E+01
 3.91000E+02, 7.62766E+01
 3.92000E+02, 8.79025E+01
 3.93000E+02, 9.80071E+01
 3.94000E+02, 8.24070E+01
 3.95000E+02, 9.24498E+01
 3.96000E+02, 8.87773E+01
 3.97000E+02, 8.33863E+01
 3.98000E+02, 8.69554E+01
 3.99000E+02, 9.30392E+01
 4.00000E+02, 8.46931E+01
 4.01000E+02, 8.55495E+01
 4.02000E+02, 8.45998E+01
 4.03000E+02, 7.85485E+01
 4.04000E+02, 8.65525E+01
 4.05000E+02, 7.96720E+01
 4.06000E+02, 8.87126E+01
 4.07000E+02, 8.24795E+01
 4.08000E+02, 8.31236E+01
 4.09000E+02, 9.11099E+01
 4.10000E+02, 8.34206E+01
 4.11000E+02, 8.05773E+01
 4.12000E+02, 8.07115E+01
 4.13000E+02, 9.23537E+01
 4.14000E+02, 8.48296E+01
 4.15000E+02, 8.25860E+01
 4.16000E+02, 9.43346E+01
 4.17000E+02, 7.78158E+01
 4.18000E+02, 8.77974E+01
 4.19000E+02, 9.55764E+01
 4.20000E+02, 9.57903E+01
 4.21000E+02, 8.79542E+01
 4.22000E+02, 8.73195E+01
 4.23000E+02, 9.00456E+01
 4.24000E+02, 9.25812E+01
 4.25000E+02, 9.44289E+01
 4.26000E+02, 8.42022E+01
 4.27000E+02, 9.11321E+01
 4.28000E+02, 9.01254E+01
 4.29000E+02, 8.96049E+01
 4.30000E+02, 1.00072E+02
 4.31000E+02, 8.61596E+01
 4.32000E+02, 9.27279E+01
 4.33000E+02, 8.05029E+01
 4.34000E+02, 8.56452E+01
 4.35000E+02, 8.67225E+01
 4.36000E+02, 9.56217E+01
 4.37000E+02, 9.10211E+01
 4.38000E+02, 9.89119E+01
 4.39000E+02, 8.08990E+01
 4.40000E+02, 8.59779E+01
 4.41000E+02, 9.68102E+01
 4.42000E+02, 8.62208E+01
 4.43000E+02, 9.32297E+01
 4.44000E+02, 9.39774E+01
 4.45000E+02, 9.64685E+01
 4.46000E+02, 8.79078E+01
 4.47000E+02, 8.80236E+01
 4.48000E+02, 1.07532E+02
 4.49000E+02, 1.00447E+02
 4.50000E+02, 7.83868E+01
 4.51000E+02, 8.88658E+01
 4.52000E+02, 1.06751E+02
 4.53000E+02, 8.34113E+01
 4.54000E+02, 9.46249E+01
 4.55000E+02, 1.00880E+02
 4.56000E+02, 8.51972E+01
 4.57000E+02, 8.18416E+01
 4.58000E+02, 8.81308E+01
 4.59000E+02, 9.51273E+01
 4.60000E+02, 9.08758E+01
 4.61000E+02, 8.51124E+01
 4.62000E+02, 8.30307E+01
 4.63000E+02, 1.02851E+02
 4.64000E+02, 8.69495E+01
 4.65000E+02, 8.03193E+01
 4.66000E+02, 8.45851E+01
 4.67000E+02, 7.70807E+01
 4.68000E+02, 9.69505E+01
 4.69000E+02, 8.07284E+01
 4.70000E+02, 8.12221E+01
 4.71000E+02, 8.68040E+01
 4.72000E+02, 9.31685E+01
 4.73000E+02, 8.33824E+01
 4.74000E+02, 8.59109E+01
 4.75000E+02, 9.04836E+01
 4.76000E+02, 8.19717E+01
 4.77000E+02, 8.49805E+01
 4.78000E+02, 8.10918E+01
 4.79000E+02, 8.05085E+01
 4.80000E+02, 9.52322E+01
 4.81000E+02, 8.24531E+01
 4.82000E+02, 8.39099E+01
 4.83000E+02, 1.00493E+02
 4.84000E+02, 1.00403E+02
 4.85000E+02, 9.02313E+01
 4.86000E+02, 9.17454E+01
 4.87000E+02, 9.60580E+01
 4.88000E+02, 1.09456E+02
 4.89000E+02, 8.43213E+01
 4.90000E+02, 9.21006E+01
 4.91000E+02, 8.91244E+01
 4.92000E+02, 8.49575E+01
 4.93000E+02, 9.44148E+01
 4.94000E+02, 8.40467E+01
 4.95000E+02, 7.48262E+01
 4.96000E+02, 9.42726E+01
 4.97000E+02, 9.24709E+01
 4.98000E+02, 1.01102E+02
 4.99000E+02, 8.26541E+01
 5.00000E+02, 1.09241E+02
 5.01000E+02, 9.16962E+01
 5.02000E+02, 8.48653E+01
 5.03000E+02, 8.49504E+01
 5.04000E+02, 8.73048E+01
 5.05000E+02, 8.48834E+01
 5.06000E+02, 8.52267E+01
 5.07000E+02, 7.81171E+01
 5.08000E+02, 9.58474E+01
 5.09000E+02, 9.13438E+01
 5.10000E+02, 1.04636E+02
 5.11000E+02, 8.60409E+01
 5.12000E+02, 1.04215E+02
 5.13000E+02, 9.36429E+01
 5.14000E+02, 9.51951E+01
 5.15000E+02, 8.74433E+01
 5.16000E+02, 9.73385E+01
 5.17000E+02, 8.58283E+01
 5.18000E+02, 8.37736E+01
 5.19000E+02, 9.83509E+01
 5.20000E+02, 8.06687E+01
 5.21000E+02, 8.90252E+01
 5.22000E+02, 9.90483E+01
 5.23000E+02, 9.78358E+01
 5.24000E+02, 9.29089E+01
 5.25000E+02, 9.79052E+01
 5.26000E+02, 8.78036E+01
 5.27000E+02, 9.42417E+01
 5.28000E+02, 9.06010E+01
 5.29000E+02, 9.51462E+01
 5.30000E+02, 9.60866E+01
 5.31000E+02, 8.36030E+01
 5.32000E+02, 8.36999E+01
 5.33000E+02, 8.96145E+01
 5.34000E+02, 9.20712E+01
 5.35000E+02, 9.15350E+01
 5.36000E+02, 9.08486E+01
 5.37000E+02, 9.16287E+01
 5.38000E+02, 9.11517E+01
 5.39000E+02, 9.55275E+01
 5.40000E+02, 9.23989E+01
 5.41000E+02, 8.64914E+01
 5.42000E+02, 1.15450E+02
 5.43000E+02, 1.02418E+02
 5.44000E+02, 9.24170E+01
 5.45000E+02, 9.17366E+01
 5.46000E+02, 9.96953E+01
 5.47000E+02, 9.28210E+01
 5.48000E+02, 1.02788E+02
 5.49000E+02, 9.26410E+01
 5.50000E+02, 8.05883E+01
 5.51000E+02, 1.14066E+02
 5.52000E+02, 9.47375E+01
 5.53000E+02, 9.69940E+01
 5.54000E+02, 9.39759E+01
 5.55000E+02, 8.28619E+01
 5.56000E+02, 9.16598E+01
 5.57000E+02, 9.82507E+01
 5.58000E+02, 9.41491E+01
 5.59000E+02, 9.44697E+01
 5.60000E+02, 8.73875E+01
 5.61000E+02, 9.13378E+01
 5.62000E+02, 1.01415E+02
 5.63000E+02, 1.05033E+02
 5.64000E+02, 9.83814E+01
 5.65000E+02, 9.66763E+01
 5.66000E+02, 1.06110E+02
 5.67000E+02, 8.75163E+01
 5.68000E+02, 9.44184E+01
 5.69000E+02, 9.28938E+01
 5.70000E+02, 9.26310E+01
 5.71000E+02, 1.06836E+02
 5.72000E+02, 9.57212E+01
 5.73000E+02, 9.49162E+01
 5.74000E+02, 6.73442E+01
 5.75000E+02, 1.08368E+02
 5.76000E+02, 9.25324E+01
 5.77000E+02, 9.29491E+01
 5.78000E+02, 9.07785E+01
 5.79000E+02, 8.97751E+01
 5.80000E+02, 9.50115E+01
 5.81000E+02, 1.04476E+02
 5.82000E+02, 9.70244E+01
 5.83000E+02, 9.76973E+01
 5.84000E+02, 9.23236E+01
 5.85000E+02, 9.43019E+01
 5.86000E+02, 8.75061E+01
 5.87000E+02, 8.16685E+01
 5.88000E+02, 1.13697E+02
 5.89000E+02, 9.88314E+01
 5.90000E+02, 9.84046E+01
 5.91000E+02, 9.37505E+01
 5.92000E+02, 8.69020E+01
 5.93000E+02, 9.31919E+01
 5.94000E+02, 1.13532E+02
 5.95000E+02, 1.00170E+02
 5.96000E+02, 9.36515E+01
 5.97000E+02, 9.97744E+01
 5.98000E+02, 9.08154E+01
 5.99000E+02, 9.65907E+01
 6.00000E+02, 1.01441E+02
 6.01000E+02, 9.39550E+01
 6.02000E+02, 9.92320E+01
 6.03000E+02, 9.47989E+01
 6.04000E+02, 9.10711E+01
 6.05000E+02, 1.05705E+02
 6.06000E+02, 1.00537E+02
 6.07000E+02, 9.07417E+01
 6.08000E+02, 8.27603E+01
 6.09000E+02, 1.00883E+02
 6.10000E+02, 8.55022E+01
 6.11000E+02, 9.73797E+01
 6.12000E+02, 8.76731E+01
 6.13000E+02, 1.03276E+02
 6.14000E+02, 1.13844E+02
 6.15000E+02, 8.85411E+01
 6.16000E+02, 8.55682E+01
 6.17000E+02, 9.39093E+01
 6.18000E+02, 1.11240E+02
 6.19000E+02, 1.01402E+02
 6.20000E+02, 9.41684E+01
 6.21000E+02, 9.00238E+01
 6.22000E+02, 9.56679E+01
 6.23000E+02, 9.58907E+01
 6.24000E+02, 9.73562E+01
 6.25000E+02, 9.75397E+01
 6.26000E+02, 9.46599E+01
 6.27000E+02, 1.04052E+02
 6.28000E+02, 1.07897E+02
 6.29000E+02, 9.22895E+01
 6.30000E+02, 1.05641E+02
 6.31000E+02, 1.12444E+02
 6.32000E+02, 1.04995E+02
 6.33000E+02, 9.43563E+01
 6.34000E+02, 1.01752E+02
 6.35000E+02, 1.00083E+02
 6.36000E+02, 1.03631E+02
 6.37000E+02, 1.00204E+02
 6.38000E+02, 5.32932E+01
 6.39000E+02, 1.01219E+02
 6.40000E+02, 9.34277E+01
 6.41000E+02, 8.73096E+01
 6.42000E+02, 9.87206E+01
 6.43000E+02, 9.22275E+01
 6.44000E+02, 8.94355E+01
 6.45000E+02, 9.56530E+01
 6.46000E+02, 1.05462E+02
 6.47000E+02, 8.85830E+01
 6.48000E+02, 9.37650E+01
 6.49000E+02, 1.06987E+02
 6.50000E+02, 9.87621E+01
 6.51000E+02, 1.07280E+02
 6.52000E+02, 1.11194E+02
 6.53000E+02, 7.94495E+01
 6.54000E+02, 6.73376E+01
 6.55000E+02, 8.61425E+01
 6.56000E+02, 1.06151E+02
 6.57000E+02, 1.07106E+02
 6.58000E+02, 9.83268E+01
 6.59000E+02, 9.78239E+01
 6.60000E+02, 1.00770E+02
 6.61000E+02, 9.52725E+01
 6.62000E+02, 9.20300E+01
 6.63000E+02, 9.80860E+01
 6.64000E+02, 1.07946E+02
 6.65000E+02, 0.00000E+00
 6.66000E+02, 8.79416E+01
 6.67000E+02, 0.00000E+00
 6.68000E+02, 9.14632E+01
 6.69000E+02, 0.00000E+00
 6.70000E+02, 9.64759E+01
 6.71000E+02, 0.00000E+00
 6.72000E+02, 0.00000E+00
 6.73000E+02, 1.14094E+02
 6.74000E+02, 8.73063E+01
 6.75000E+02, 9.66467E+01
 6.76000E+02, 0.00000E+00
 6.77000E+02, 9.01927E+01
 6.78000E+02, 0.00000E+00
 6.79000E+02, 0.00000E+00
 6.80000E+02, 1.11149E+02
 6.81000E+02, 0.00000E+00
 6.82000E+02, 0.00000E+00
 6.83000E+02, 1.06850E+02
 6.84000E+02, 0.00000E+00
 6.85000E+02, 1.12980E+02
 6.86000E+02, 0.00000E+00
 6.87000E+02, 0.00000E+00
 6.88000E+02, 0.00000E+00
 6.89000E+02, 0.00000E+00
 6.90000E+02, 7.24884E+01
 6.91000E+02, 0.00000E+00
 6.92000E+02, 0.00000E+00
 6.93000E+02, 0.00000E+00
 6.94000E+02, 0.00000E+00
 6.95000E+02, 0.00000E+00
 6.96000E+02, 0.00000E+00
 6.97000E+02, 0.00000E+00
 6.98000E+02, 0.00000E+00
 6.99000E+02, 0.00000E+00
 7.00000E+02, 0.00000E+00
 7.01000E+02, 0.00000E+00
 7.02000E+02, 0.00000E+00
 7.03000E+02, 0.00000E+00
 7.04000E+02, 0.00000E+00
 7.05000E+02, 0.00000E+00
 7.06000E+02, 0.00000E+00
 7.07000E+02, 0.00000E+00
 7.08000E+02, 0.00000E+00
 7.09000E+02, 0.00000E+00
 7.10000E+02, 0.00000E+00
 7.11000E+02, 0.00000E+00
 7.12000E+02, 0.00000E+00
 7.13000E+02, 0.00000E+00
 7.14000E+02, 0.00000E+00
 7.15000E+02, 0.00000E+00
 7.16000E+02, 0.00000E+00
 7.17000E+02, 0.00000E+00
 7.18000E+02, 0.00000E+00
 7.19000E+02, 0.00000E+00
