//Exported ASCII-File
[Header]
FileName = D:\User\WITec\Measurements\Romane\APTMS_DROPLETS.wip_2.wip
GraphName = 3.12_10microL_center_x50--Series Slow--090--Spec.Data 1 (CRR) (Sub BG) (Fit Gauss: Amp(2))
SizeX = 1
SizeY = 1
SizeGraph = 720
PositionUnit = µm
PositionX = 1071.7
PositionY = -10932.9
PositionZ = 93.68775
XAxisUnit = P
DataUnit = CCD cts

[Data]
X-Axis,3.12_10microL_center_x50--Series Slow--090--Spec.Data 1 (CRR) (Sub BG) (Fit Gauss: Amp(2))
 4.00000E+01, 1.20570E+02
 4.10000E+01, 1.21318E+02
 4.20000E+01, 1.27770E+02
 4.30000E+01, 1.21601E+02
 4.40000E+01, 1.21759E+02
 4.50000E+01, 0.00000E+00
 4.60000E+01, 1.21148E+02
 4.70000E+01, 0.00000E+00
 4.80000E+01, 1.23573E+02
 4.90000E+01, 1.21718E+02
 5.00000E+01, 1.14353E+02
 5.10000E+01, 1.17484E+02
 5.20000E+01, 1.21890E+02
 5.30000E+01, 1.10480E+02
 5.40000E+01, 0.00000E+00
 5.50000E+01, 1.18734E+02
 5.60000E+01, 1.22840E+02
 5.70000E+01, 1.22461E+02
 5.80000E+01, 0.00000E+00
 5.90000E+01, 0.00000E+00
 6.00000E+01, 1.22241E+02
 6.10000E+01, 1.21003E+02
 6.20000E+01, 0.00000E+00
 6.30000E+01, 1.25053E+02
 6.40000E+01, 1.25812E+02
 6.50000E+01, 1.24907E+02
 6.60000E+01, 0.00000E+00
 6.70000E+01, 1.22043E+02
 6.80000E+01, 0.00000E+00
 6.90000E+01, 0.00000E+00
 7.00000E+01, 1.23497E+02
 7.10000E+01, 1.29488E+02
 7.20000E+01, 1.16628E+02
 7.30000E+01, 1.24932E+02
 7.40000E+01, 1.27936E+02
 7.50000E+01, 1.26711E+02
 7.60000E+01, 1.22569E+02
 7.70000E+01, 0.00000E+00
 7.80000E+01, 0.00000E+00
 7.90000E+01, 0.00000E+00
 8.00000E+01, 0.00000E+00
 8.10000E+01, 1.31106E+02
 8.20000E+01, 1.24398E+02
 8.30000E+01, 0.00000E+00
 8.40000E+01, 1.25579E+02
 8.50000E+01, 0.00000E+00
 8.60000E+01, 1.18975E+02
 8.70000E+01, 1.32206E+02
 8.80000E+01, 1.31245E+02
 8.90000E+01, 0.00000E+00
 9.00000E+01, 1.27849E+02
 9.10000E+01, 1.24984E+02
 9.20000E+01, 1.22008E+02
 9.30000E+01, 1.28330E+02
 9.40000E+01, 1.26162E+02
 9.50000E+01, 1.17475E+02
 9.60000E+01, 0.00000E+00
 9.70000E+01, 1.30428E+02
 9.80000E+01, 1.27564E+02
 9.90000E+01, 1.24360E+02
 1.00000E+02, 1.19467E+02
 1.01000E+02, 1.27541E+02
 1.02000E+02, 1.31305E+02
 1.03000E+02, 0.00000E+00
 1.04000E+02, 1.36317E+02
 1.05000E+02, 0.00000E+00
 1.06000E+02, 1.30760E+02
 1.07000E+02, 1.28533E+02
 1.08000E+02, 1.28037E+02
 1.09000E+02, 0.00000E+00
 1.10000E+02, 1.25797E+02
 1.11000E+02, 1.26606E+02
 1.12000E+02, 1.28083E+02
 1.13000E+02, 1.29134E+02
 1.14000E+02, 1.30821E+02
 1.15000E+02, 1.35772E+02
 1.16000E+02, 1.20686E+02
 1.17000E+02, 1.28792E+02
 1.18000E+02, 0.00000E+00
 1.19000E+02, 1.26822E+02
 1.20000E+02, 1.26984E+02
 1.21000E+02, 1.30263E+02
 1.22000E+02, 0.00000E+00
 1.23000E+02, 1.29252E+02
 1.24000E+02, 1.28697E+02
 1.25000E+02, 1.31359E+02
 1.26000E+02, 0.00000E+00
 1.27000E+02, 1.33625E+02
 1.28000E+02, 1.27687E+02
 1.29000E+02, 1.36944E+02
 1.30000E+02, 1.26934E+02
 1.31000E+02, 0.00000E+00
 1.32000E+02, 1.32860E+02
 1.33000E+02, 1.32534E+02
 1.34000E+02, 0.00000E+00
 1.35000E+02, 1.34726E+02
 1.36000E+02, 1.28468E+02
 1.37000E+02, 1.31585E+02
 1.38000E+02, 1.35214E+02
 1.39000E+02, 1.30963E+02
 1.40000E+02, 1.34261E+02
 1.41000E+02, 1.41629E+02
 1.42000E+02, 0.00000E+00
 1.43000E+02, 1.27959E+02
 1.44000E+02, 1.32480E+02
 1.45000E+02, 1.33790E+02
 1.46000E+02, 1.34509E+02
 1.47000E+02, 1.35238E+02
 1.48000E+02, 1.21137E+02
 1.49000E+02, 0.00000E+00
 1.50000E+02, 1.33646E+02
 1.51000E+02, 1.23124E+02
 1.52000E+02, 1.33175E+02
 1.53000E+02, 1.31376E+02
 1.54000E+02, 0.00000E+00
 1.55000E+02, 0.00000E+00
 1.56000E+02, 1.31868E+02
 1.57000E+02, 1.28553E+02
 1.58000E+02, 1.23151E+02
 1.59000E+02, 1.33716E+02
 1.60000E+02, 0.00000E+00
 1.61000E+02, 1.36899E+02
 1.62000E+02, 1.38769E+02
 1.63000E+02, 1.40286E+02
 1.64000E+02, 1.38528E+02
 1.65000E+02, 1.32848E+02
 1.66000E+02, 1.35995E+02
 1.67000E+02, 1.35191E+02
 1.68000E+02, 0.00000E+00
 1.69000E+02, 0.00000E+00
 1.70000E+02, 1.35612E+02
 1.71000E+02, 1.39466E+02
 1.72000E+02, 1.34220E+02
 1.73000E+02, 0.00000E+00
 1.74000E+02, 1.36402E+02
 1.75000E+02, 0.00000E+00
 1.76000E+02, 1.41309E+02
 1.77000E+02, 1.33253E+02
 1.78000E+02, 0.00000E+00
 1.79000E+02, 1.37591E+02
 1.80000E+02, 1.44291E+02
 1.81000E+02, 1.36943E+02
 1.82000E+02, 0.00000E+00
 1.83000E+02, 1.33748E+02
 1.84000E+02, 1.41077E+02
 1.85000E+02, 1.43069E+02
 1.86000E+02, 0.00000E+00
 1.87000E+02, 1.35333E+02
 1.88000E+02, 1.31341E+02
 1.89000E+02, 0.00000E+00
 1.90000E+02, 1.41459E+02
 1.91000E+02, 1.42319E+02
 1.92000E+02, 1.33453E+02
 1.93000E+02, 0.00000E+00
 1.94000E+02, 1.31432E+02
 1.95000E+02, 1.35424E+02
 1.96000E+02, 0.00000E+00
 1.97000E+02, 1.46292E+02
 1.98000E+02, 1.38301E+02
 1.99000E+02, 1.34153E+02
 2.00000E+02, 0.00000E+00
 2.01000E+02, 1.41769E+02
 2.02000E+02, 1.38486E+02
 2.03000E+02, 0.00000E+00
 2.04000E+02, 1.40531E+02
 2.05000E+02, 1.27361E+02
 2.06000E+02, 1.35933E+02
 2.07000E+02, 0.00000E+00
 2.08000E+02, 1.39172E+02
 2.09000E+02, 1.33137E+02
 2.10000E+02, 3.40355E+02
 2.11000E+02, 1.38628E+02
 2.12000E+02, 0.00000E+00
 2.13000E+02, 1.41548E+02
 2.14000E+02, 0.00000E+00
 2.15000E+02, 0.00000E+00
 2.16000E+02, 0.00000E+00
 2.17000E+02, 1.47401E+02
 2.18000E+02, 1.47365E+02
 2.19000E+02, 1.44077E+02
 2.20000E+02, 1.38172E+02
 2.21000E+02, 0.00000E+00
 2.22000E+02, 1.39142E+02
 2.23000E+02, 0.00000E+00
 2.24000E+02, 0.00000E+00
 2.25000E+02, 1.43524E+02
 2.26000E+02, 1.45006E+02
 2.27000E+02, 0.00000E+00
 2.28000E+02, 0.00000E+00
 2.29000E+02, 1.46163E+02
 2.30000E+02, 1.41044E+02
 2.31000E+02, 1.36006E+02
 2.32000E+02, 0.00000E+00
 2.33000E+02, 1.43184E+02
 2.34000E+02, 0.00000E+00
 2.35000E+02, 0.00000E+00
 2.36000E+02, 1.38677E+02
 2.37000E+02, 1.47684E+02
 2.38000E+02, 1.45609E+02
 2.39000E+02, 1.38580E+02
 2.40000E+02, 1.36847E+02
 2.41000E+02, 0.00000E+00
 2.42000E+02, 1.49486E+02
 2.43000E+02, 0.00000E+00
 2.44000E+02, 1.48501E+02
 2.45000E+02, 1.51778E+02
 2.46000E+02, 0.00000E+00
 2.47000E+02, 0.00000E+00
 2.48000E+02, 1.47764E+02
 2.49000E+02, 1.48224E+02
 2.50000E+02, 1.48922E+02
 2.51000E+02, 1.48235E+02
 2.52000E+02, 0.00000E+00
 2.53000E+02, 1.40934E+02
 2.54000E+02, 1.53621E+02
 2.55000E+02, 1.48884E+02
 2.56000E+02, 1.55488E+02
 2.57000E+02, 1.55030E+02
 2.58000E+02, 0.00000E+00
 2.59000E+02, 0.00000E+00
 2.60000E+02, 0.00000E+00
 2.61000E+02, 0.00000E+00
 2.62000E+02, 0.00000E+00
 2.63000E+02, 1.47007E+02
 2.64000E+02, 1.56039E+02
 2.65000E+02, 1.55523E+02
 2.66000E+02, 0.00000E+00
 2.67000E+02, 0.00000E+00
 2.68000E+02, 1.55640E+02
 2.69000E+02, 1.50313E+02
 2.70000E+02, 1.53235E+02
 2.71000E+02, 1.51529E+02
 2.72000E+02, 1.41885E+02
 2.73000E+02, 0.00000E+00
 2.74000E+02, 1.55676E+02
 2.75000E+02, 1.63156E+02
 2.76000E+02, 1.60236E+02
 2.77000E+02, 1.54537E+02
 2.78000E+02, 1.54849E+02
 2.79000E+02, 1.59572E+02
 2.80000E+02, 1.60531E+02
 2.81000E+02, 1.56118E+02
 2.82000E+02, 1.58947E+02
 2.83000E+02, 1.54926E+02
 2.84000E+02, 0.00000E+00
 2.85000E+02, 1.56112E+02
 2.86000E+02, 1.51631E+02
 2.87000E+02, 1.67148E+02
 2.88000E+02, 1.50796E+02
 2.89000E+02, 0.00000E+00
 2.90000E+02, 1.57004E+02
 2.91000E+02, 0.00000E+00
 2.92000E+02, 1.59914E+02
 2.93000E+02, 1.51451E+02
 2.94000E+02, 1.62636E+02
 2.95000E+02, 0.00000E+00
 2.96000E+02, 1.61699E+02
 2.97000E+02, 1.70751E+02
 2.98000E+02, 1.57066E+02
 2.99000E+02, 1.62422E+02
 3.00000E+02, 0.00000E+00
 3.01000E+02, 1.48121E+02
 3.02000E+02, 1.56419E+02
 3.03000E+02, 1.57014E+02
 3.04000E+02, 1.63025E+02
 3.05000E+02, 1.69534E+02
 3.06000E+02, 1.59464E+02
 3.07000E+02, 1.61442E+02
 3.08000E+02, 1.68361E+02
 3.09000E+02, 1.69678E+02
 3.10000E+02, 1.58741E+02
 3.11000E+02, 1.58767E+02
 3.12000E+02, 1.63804E+02
 3.13000E+02, 1.54616E+02
 3.14000E+02, 0.00000E+00
 3.15000E+02, 1.63425E+02
 3.16000E+02, 1.64551E+02
 3.17000E+02, 1.70886E+02
 3.18000E+02, 1.69348E+02
 3.19000E+02, 0.00000E+00
 3.20000E+02, 1.71699E+02
 3.21000E+02, 1.69593E+02
 3.22000E+02, 1.71267E+02
 3.23000E+02, 1.71420E+02
 3.24000E+02, 1.73328E+02
 3.25000E+02, 1.73473E+02
 3.26000E+02, 1.73703E+02
 3.27000E+02, 1.64974E+02
 3.28000E+02, 1.60947E+02
 3.29000E+02, 1.66165E+02
 3.30000E+02, 1.73893E+02
 3.31000E+02, 1.60437E+02
 3.32000E+02, 1.59853E+02
 3.33000E+02, 1.67586E+02
 3.34000E+02, 1.61284E+02
 3.35000E+02, 1.89021E+02
 3.36000E+02, 1.71804E+02
 3.37000E+02, 1.68691E+02
 3.38000E+02, 1.73768E+02
 3.39000E+02, 0.00000E+00
 3.40000E+02, 0.00000E+00
 3.41000E+02, 1.71108E+02
 3.42000E+02, 1.75216E+02
 3.43000E+02, 1.81054E+02
 3.44000E+02, 1.54112E+02
 3.45000E+02, 1.76535E+02
 3.46000E+02, 1.69025E+02
 3.47000E+02, 0.00000E+00
 3.48000E+02, 1.83180E+02
 3.49000E+02, 1.74039E+02
 3.50000E+02, 1.72507E+02
 3.51000E+02, 1.80447E+02
 3.52000E+02, 1.75045E+02
 3.53000E+02, 1.76781E+02
 3.54000E+02, 1.79186E+02
 3.55000E+02, 1.83726E+02
 3.56000E+02, 1.83727E+02
 3.57000E+02, 1.78426E+02
 3.58000E+02, 1.77930E+02
 3.59000E+02, 1.86961E+02
 3.60000E+02, 1.81731E+02
 3.61000E+02, 0.00000E+00
 3.62000E+02, 1.85853E+02
 3.63000E+02, 1.82465E+02
 3.64000E+02, 1.83178E+02
 3.65000E+02, 1.78272E+02
 3.66000E+02, 1.86354E+02
 3.67000E+02, 1.79282E+02
 3.68000E+02, 1.87346E+02
 3.69000E+02, 1.79440E+02
 3.70000E+02, 1.76903E+02
 3.71000E+02, 1.85523E+02
 3.72000E+02, 1.78310E+02
 3.73000E+02, 1.70469E+02
 3.74000E+02, 0.00000E+00
 3.75000E+02, 1.80570E+02
 3.76000E+02, 1.89996E+02
 3.77000E+02, 1.76720E+02
 3.78000E+02, 1.81558E+02
 3.79000E+02, 1.86807E+02
 3.80000E+02, 1.76863E+02
 3.81000E+02, 1.86169E+02
 3.82000E+02, 1.73302E+02
 3.83000E+02, 1.86019E+02
 3.84000E+02, 1.86988E+02
 3.85000E+02, 1.88325E+02
 3.86000E+02, 1.77268E+02
 3.87000E+02, 1.96854E+02
 3.88000E+02, 1.80275E+02
 3.89000E+02, 1.77347E+02
 3.90000E+02, 1.87871E+02
 3.91000E+02, 1.97587E+02
 3.92000E+02, 1.87462E+02
 3.93000E+02, 1.73467E+02
 3.94000E+02, 1.92375E+02
 3.95000E+02, 1.83878E+02
 3.96000E+02, 1.84130E+02
 3.97000E+02, 1.92376E+02
 3.98000E+02, 1.90306E+02
 3.99000E+02, 1.78788E+02
 4.00000E+02, 1.93509E+02
 4.01000E+02, 1.90227E+02
 4.02000E+02, 1.93596E+02
 4.03000E+02, 1.96962E+02
 4.04000E+02, 1.88014E+02
 4.05000E+02, 1.99506E+02
 4.06000E+02, 1.93578E+02
 4.07000E+02, 1.97413E+02
 4.08000E+02, 1.99507E+02
 4.09000E+02, 1.85446E+02
 4.10000E+02, 2.01835E+02
 4.11000E+02, 2.07301E+02
 4.12000E+02, 2.02502E+02
 4.13000E+02, 1.88170E+02
 4.14000E+02, 1.98669E+02
 4.15000E+02, 1.99076E+02
 4.16000E+02, 1.91575E+02
 4.17000E+02, 2.06266E+02
 4.18000E+02, 1.99838E+02
 4.19000E+02, 1.86098E+02
 4.20000E+02, 1.90925E+02
 4.21000E+02, 1.99616E+02
 4.22000E+02, 1.96962E+02
 4.23000E+02, 1.97531E+02
 4.24000E+02, 1.93389E+02
 4.25000E+02, 1.93337E+02
 4.26000E+02, 2.02156E+02
 4.27000E+02, 1.94908E+02
 4.28000E+02, 1.97243E+02
 4.29000E+02, 2.01260E+02
 4.30000E+02, 1.92132E+02
 4.31000E+02, 2.01156E+02
 4.32000E+02, 1.96030E+02
 4.33000E+02, 2.07565E+02
 4.34000E+02, 2.01100E+02
 4.35000E+02, 1.99442E+02
 4.36000E+02, 1.94792E+02
 4.37000E+02, 1.95895E+02
 4.38000E+02, 1.89496E+02
 4.39000E+02, 2.12361E+02
 4.40000E+02, 2.05622E+02
 4.41000E+02, 1.97737E+02
 4.42000E+02, 2.08084E+02
 4.43000E+02, 1.97526E+02
 4.44000E+02, 2.00374E+02
 4.45000E+02, 1.96158E+02
 4.46000E+02, 2.11389E+02
 4.47000E+02, 2.05061E+02
 4.48000E+02, 1.89247E+02
 4.49000E+02, 1.94761E+02
 4.50000E+02, 2.13735E+02
 4.51000E+02, 2.04804E+02
 4.52000E+02, 1.87045E+02
 4.53000E+02, 2.14864E+02
 4.54000E+02, 1.98778E+02
 4.55000E+02, 1.94351E+02
 4.56000E+02, 2.13822E+02
 4.57000E+02, 2.18241E+02
 4.58000E+02, 2.09927E+02
 4.59000E+02, 2.02263E+02
 4.60000E+02, 2.06093E+02
 4.61000E+02, 2.12447E+02
 4.62000E+02, 2.13631E+02
 4.63000E+02, 1.93726E+02
 4.64000E+02, 2.07968E+02
 4.65000E+02, 2.21594E+02
 4.66000E+02, 2.12564E+02
 4.67000E+02, 2.19685E+02
 4.68000E+02, 2.02091E+02
 4.69000E+02, 2.19666E+02
 4.70000E+02, 2.17967E+02
 4.71000E+02, 2.11708E+02
 4.72000E+02, 2.03595E+02
 4.73000E+02, 2.17739E+02
 4.74000E+02, 2.14994E+02
 4.75000E+02, 2.12317E+02
 4.76000E+02, 2.19125E+02
 4.77000E+02, 2.16975E+02
 4.78000E+02, 2.19693E+02
 4.79000E+02, 2.23330E+02
 4.80000E+02, 2.12671E+02
 4.81000E+02, 2.21982E+02
 4.82000E+02, 2.17821E+02
 4.83000E+02, 2.02350E+02
 4.84000E+02, 2.04694E+02
 4.85000E+02, 2.13154E+02
 4.86000E+02, 2.10603E+02
 4.87000E+02, 2.08332E+02
 4.88000E+02, 1.95090E+02
 4.89000E+02, 2.22229E+02
 4.90000E+02, 2.16611E+02
 4.91000E+02, 2.20918E+02
 4.92000E+02, 2.23010E+02
 4.93000E+02, 2.10978E+02
 4.94000E+02, 2.22077E+02
 4.95000E+02, 2.30763E+02
 4.96000E+02, 2.11859E+02
 4.97000E+02, 2.13859E+02
 4.98000E+02, 2.11736E+02
 4.99000E+02, 2.24897E+02
 5.00000E+02, 1.95907E+02
 5.01000E+02, 2.17526E+02
 5.02000E+02, 2.28956E+02
 5.03000E+02, 2.23793E+02
 5.04000E+02, 2.23132E+02
 5.05000E+02, 2.24930E+02
 5.06000E+02, 2.26794E+02
 5.07000E+02, 2.31972E+02
 5.08000E+02, 2.11459E+02
 5.09000E+02, 2.17684E+02
 5.10000E+02, 2.06302E+02
 5.11000E+02, 2.27041E+02
 5.12000E+02, 2.04895E+02
 5.13000E+02, 2.16305E+02
 5.14000E+02, 2.16124E+02
 5.15000E+02, 2.25947E+02
 5.16000E+02, 2.16358E+02
 5.17000E+02, 2.29245E+02
 5.18000E+02, 2.32618E+02
 5.19000E+02, 2.16932E+02
 5.20000E+02, 2.30863E+02
 5.21000E+02, 2.21065E+02
 5.22000E+02, 2.16167E+02
 5.23000E+02, 2.15431E+02
 5.24000E+02, 2.23446E+02
 5.25000E+02, 2.17112E+02
 5.26000E+02, 2.27292E+02
 5.27000E+02, 2.23388E+02
 5.28000E+02, 2.25811E+02
 5.29000E+02, 2.19708E+02
 5.30000E+02, 2.20671E+02
 5.31000E+02, 2.30580E+02
 5.32000E+02, 2.32443E+02
 5.33000E+02, 2.28766E+02
 5.34000E+02, 2.26830E+02
 5.35000E+02, 2.26294E+02
 5.36000E+02, 2.25616E+02
 5.37000E+02, 2.29603E+02
 5.38000E+02, 2.25226E+02
 5.39000E+02, 2.20319E+02
 5.40000E+02, 2.26554E+02
 5.41000E+02, 2.30981E+02
 5.42000E+02, 2.05618E+02
 5.43000E+02, 2.17740E+02
 5.44000E+02, 2.25487E+02
 5.45000E+02, 2.30436E+02
 5.46000E+02, 2.22917E+02
 5.47000E+02, 2.29901E+02
 5.48000E+02, 2.21472E+02
 5.49000E+02, 2.27466E+02
 5.50000E+02, 2.40858E+02
 5.51000E+02, 2.10124E+02
 5.52000E+02, 2.25082E+02
 5.53000E+02, 2.26499E+02
 5.54000E+02, 2.26093E+02
 5.55000E+02, 2.40833E+02
 5.56000E+02, 2.31820E+02
 5.57000E+02, 2.25019E+02
 5.58000E+02, 2.26681E+02
 5.59000E+02, 2.31981E+02
 5.60000E+02, 2.33763E+02
 5.61000E+02, 2.30727E+02
 5.62000E+02, 2.22634E+02
 5.63000E+02, 2.18569E+02
 5.64000E+02, 2.27916E+02
 5.65000E+02, 2.27801E+02
 5.66000E+02, 2.19115E+02
 5.67000E+02, 2.36029E+02
 5.68000E+02, 2.25805E+02
 5.69000E+02, 2.33716E+02
 5.70000E+02, 2.33151E+02
 5.71000E+02, 2.19895E+02
 5.72000E+02, 2.28006E+02
 5.73000E+02, 2.30615E+02
 5.74000E+02, 2.31974E+02
 5.75000E+02, 2.21046E+02
 5.76000E+02, 2.37458E+02
 5.77000E+02, 2.32777E+02
 5.78000E+02, 2.34619E+02
 5.79000E+02, 2.38131E+02
 5.80000E+02, 2.32811E+02
 5.81000E+02, 2.22080E+02
 5.82000E+02, 2.32744E+02
 5.83000E+02, 2.30494E+02
 5.84000E+02, 2.37757E+02
 5.85000E+02, 2.33507E+02
 5.86000E+02, 2.38479E+02
 5.87000E+02, 2.49309E+02
 5.88000E+02, 2.15294E+02
 5.89000E+02, 2.28052E+02
 5.90000E+02, 2.33522E+02
 5.91000E+02, 2.40887E+02
 5.92000E+02, 2.39517E+02
 5.93000E+02, 2.36543E+02
 5.94000E+02, 2.17862E+02
 5.95000E+02, 2.30712E+02
 5.96000E+02, 2.35761E+02
 5.97000E+02, 2.29621E+02
 5.98000E+02, 2.39164E+02
 5.99000E+02, 2.36722E+02
 6.00000E+02, 2.32947E+02
 6.01000E+02, 2.35694E+02
 6.02000E+02, 2.29431E+02
 6.03000E+02, 2.35699E+02
 6.04000E+02, 2.39674E+02
 6.05000E+02, 2.26075E+02
 6.06000E+02, 2.32511E+02
 6.07000E+02, 2.41401E+02
 6.08000E+02, 2.49501E+02
 6.09000E+02, 2.29227E+02
 6.10000E+02, 2.43224E+02
 6.11000E+02, 2.34565E+02
 6.12000E+02, 2.44594E+02
 6.13000E+02, 2.29939E+02
 6.14000E+02, 1.85787E+02
 6.15000E+02, 2.43463E+02
 6.16000E+02, 2.46364E+02
 6.17000E+02, 2.41088E+02
 6.18000E+02, 2.21929E+02
 6.19000E+02, 2.33150E+02
 6.20000E+02, 2.37479E+02
 6.21000E+02, 2.45259E+02
 6.22000E+02, 2.34062E+02
 6.23000E+02, 2.38353E+02
 6.24000E+02, 2.36830E+02
 6.25000E+02, 2.31507E+02
 6.26000E+02, 2.37805E+02
 6.27000E+02, 2.30148E+02
 6.28000E+02, 2.27501E+02
 6.29000E+02, 2.38541E+02
 6.30000E+02, 2.29157E+02
 6.31000E+02, 2.22171E+02
 6.32000E+02, 2.30857E+02
 6.33000E+02, 2.40046E+02
 6.34000E+02, 2.32601E+02
 6.35000E+02, 2.35632E+02
 6.36000E+02, 2.33196E+02
 6.37000E+02, 2.36285E+02
 6.38000E+02, 2.61186E+02
 6.39000E+02, 2.34431E+02
 6.40000E+02, 2.37994E+02
 6.41000E+02, 2.45953E+02
 6.42000E+02, 2.36889E+02
 6.43000E+02, 2.42390E+02
 6.44000E+02, 2.46732E+02
 6.45000E+02, 2.41520E+02
 6.46000E+02, 2.32167E+02
 6.47000E+02, 2.48696E+02
 6.48000E+02, 2.40466E+02
 6.49000E+02, 2.32743E+02
 6.50000E+02, 2.39250E+02
 6.51000E+02, 2.35635E+02
 6.52000E+02, 2.29749E+02
 6.53000E+02, 2.26978E+02
 6.54000E+02, 2.39033E+02
 6.55000E+02, 2.49064E+02
 6.56000E+02, 2.34672E+02
 6.57000E+02, 2.30706E+02
 6.58000E+02, 2.42251E+02
 6.59000E+02, 2.40022E+02
 6.60000E+02, 2.42040E+02
 6.61000E+02, 2.10450E+02
 6.62000E+02, 2.46629E+02
 6.63000E+02, 2.39114E+02
 6.64000E+02, 2.01830E+02
 6.65000E+02, 0.00000E+00
 6.66000E+02, 2.48175E+02
 6.67000E+02, 0.00000E+00
 6.68000E+02, 2.46988E+02
 6.69000E+02, 0.00000E+00
 6.70000E+02, 2.42227E+02
 6.71000E+02, 0.00000E+00
 6.72000E+02, 0.00000E+00
 6.73000E+02, 2.27932E+02
 6.74000E+02, 2.50621E+02
 6.75000E+02, 2.41650E+02
 6.76000E+02, 0.00000E+00
 6.77000E+02, 2.50088E+02
 6.78000E+02, 0.00000E+00
 6.79000E+02, 0.00000E+00
 6.80000E+02, 2.30905E+02
 6.81000E+02, 0.00000E+00
 6.82000E+02, 0.00000E+00
 6.83000E+02, 2.37512E+02
 6.84000E+02, 0.00000E+00
 6.85000E+02, 2.29085E+02
 6.86000E+02, 0.00000E+00
 6.87000E+02, 0.00000E+00
 6.88000E+02, 0.00000E+00
 6.89000E+02, 0.00000E+00
 6.90000E+02, 2.44052E+02
 6.91000E+02, 0.00000E+00
 6.92000E+02, 0.00000E+00
 6.93000E+02, 0.00000E+00
 6.94000E+02, 0.00000E+00
 6.95000E+02, 0.00000E+00
 6.96000E+02, 0.00000E+00
 6.97000E+02, 0.00000E+00
 6.98000E+02, 0.00000E+00
 6.99000E+02, 0.00000E+00
 7.00000E+02, 0.00000E+00
 7.01000E+02, 0.00000E+00
 7.02000E+02, 0.00000E+00
 7.03000E+02, 0.00000E+00
 7.04000E+02, 0.00000E+00
 7.05000E+02, 0.00000E+00
 7.06000E+02, 0.00000E+00
 7.07000E+02, 0.00000E+00
 7.08000E+02, 0.00000E+00
 7.09000E+02, 0.00000E+00
 7.10000E+02, 0.00000E+00
 7.11000E+02, 0.00000E+00
 7.12000E+02, 0.00000E+00
 7.13000E+02, 0.00000E+00
 7.14000E+02, 0.00000E+00
 7.15000E+02, 0.00000E+00
 7.16000E+02, 0.00000E+00
 7.17000E+02, 0.00000E+00
 7.18000E+02, 0.00000E+00
 7.19000E+02, 0.00000E+00
