//Exported ASCII-File
[Header]
FileName = D:\User\WITec\Measurements\Romane\APTMS_DROPLETS.wip_2.wip
GraphName = 3.12_10microL_center_x50--Series Slow--090--Spec.Data 1 (CRR) (Sub BG) (Fit Gauss: x0(1))
SizeX = 1
SizeY = 1
SizeGraph = 720
PositionUnit = µm
PositionX = 1071.7
PositionY = -10932.9
PositionZ = 93.68775
XAxisUnit = P
DataUnit = rel. 1/cm

[Data]
X-Axis,3.12_10microL_center_x50--Series Slow--090--Spec.Data 1 (CRR) (Sub BG) (Fit Gauss: x0(1))
 6.00000E+01, 3.29333E+03
 6.10000E+01, 3.29420E+03
 6.20000E+01, 0.00000E+00
 6.30000E+01, 3.28914E+03
 6.40000E+01, 3.28900E+03
 6.50000E+01, 3.29276E+03
 6.60000E+01, 0.00000E+00
 6.70000E+01, 3.29008E+03
 6.80000E+01, 0.00000E+00
 6.90000E+01, 0.00000E+00
 7.00000E+01, 3.29350E+03
 7.10000E+01, 3.28638E+03
 7.20000E+01, 3.29668E+03
 7.30000E+01, 3.29263E+03
 7.40000E+01, 3.28758E+03
 7.50000E+01, 3.29292E+03
 7.60000E+01, 3.29516E+03
 7.70000E+01, 0.00000E+00
 7.80000E+01, 0.00000E+00
 7.90000E+01, 0.00000E+00
 8.00000E+01, 0.00000E+00
 8.10000E+01, 3.29189E+03
 8.20000E+01, 3.29276E+03
 8.30000E+01, 0.00000E+00
 8.40000E+01, 3.29081E+03
 8.50000E+01, 0.00000E+00
 8.60000E+01, 3.29718E+03
 8.70000E+01, 3.28837E+03
 8.80000E+01, 3.28876E+03
 8.90000E+01, 0.00000E+00
 9.00000E+01, 3.29243E+03
 9.10000E+01, 3.29016E+03
 9.20000E+01, 3.29613E+03
 9.30000E+01, 3.29057E+03
 9.40000E+01, 3.29470E+03
 9.50000E+01, 3.29951E+03
 9.60000E+01, 0.00000E+00
 9.70000E+01, 3.29011E+03
 9.80000E+01, 3.29144E+03
 9.90000E+01, 3.29575E+03
 1.00000E+02, 3.29670E+03
 1.01000E+02, 3.29346E+03
 1.02000E+02, 3.29289E+03
 1.03000E+02, 0.00000E+00
 1.04000E+02, 3.28721E+03
 1.05000E+02, 0.00000E+00
 1.06000E+02, 3.29188E+03
 1.07000E+02, 3.29085E+03
 1.08000E+02, 3.29468E+03
 1.09000E+02, 0.00000E+00
 1.10000E+02, 3.29372E+03
 1.11000E+02, 3.29603E+03
 1.12000E+02, 3.29266E+03
 1.13000E+02, 3.29059E+03
 1.14000E+02, 3.29215E+03
 1.15000E+02, 3.28551E+03
 1.16000E+02, 3.29678E+03
 1.17000E+02, 3.29588E+03
 1.18000E+02, 0.00000E+00
 1.19000E+02, 3.29235E+03
 1.20000E+02, 3.29370E+03
 1.21000E+02, 3.28831E+03
 1.22000E+02, 0.00000E+00
 1.23000E+02, 3.29219E+03
 1.24000E+02, 3.29415E+03
 1.25000E+02, 3.29593E+03
 1.26000E+02, 0.00000E+00
 1.27000E+02, 3.29008E+03
 1.28000E+02, 3.29503E+03
 1.29000E+02, 3.28906E+03
 1.30000E+02, 3.29561E+03
 1.31000E+02, 0.00000E+00
 1.32000E+02, 3.29370E+03
 1.33000E+02, 3.29326E+03
 1.34000E+02, 0.00000E+00
 1.35000E+02, 3.28927E+03
 1.36000E+02, 3.29502E+03
 1.37000E+02, 3.29483E+03
 1.38000E+02, 3.28805E+03
 1.39000E+02, 3.29228E+03
 1.40000E+02, 3.29095E+03
 1.41000E+02, 3.28981E+03
 1.42000E+02, 0.00000E+00
 1.43000E+02, 3.29169E+03
 1.44000E+02, 3.29058E+03
 1.45000E+02, 3.29402E+03
 1.46000E+02, 3.29100E+03
 1.47000E+02, 3.29169E+03
 1.48000E+02, 3.29802E+03
 1.49000E+02, 0.00000E+00
 1.50000E+02, 3.29472E+03
 1.51000E+02, 3.29689E+03
 1.52000E+02, 3.29274E+03
 1.53000E+02, 3.29351E+03
 1.54000E+02, 0.00000E+00
 1.55000E+02, 0.00000E+00
 1.56000E+02, 3.29280E+03
 1.57000E+02, 3.29439E+03
 1.58000E+02, 3.29990E+03
 1.59000E+02, 3.29232E+03
 1.60000E+02, 0.00000E+00
 1.61000E+02, 3.28907E+03
 1.62000E+02, 3.29317E+03
 1.63000E+02, 3.28916E+03
 1.64000E+02, 3.28646E+03
 1.65000E+02, 3.29287E+03
 1.66000E+02, 3.29088E+03
 1.67000E+02, 3.29012E+03
 1.68000E+02, 0.00000E+00
 1.69000E+02, 0.00000E+00
 1.70000E+02, 3.29162E+03
 1.71000E+02, 3.28910E+03
 1.72000E+02, 3.29204E+03
 1.73000E+02, 0.00000E+00
 1.74000E+02, 3.28946E+03
 1.75000E+02, 0.00000E+00
 1.76000E+02, 3.28992E+03
 1.77000E+02, 3.29395E+03
 1.78000E+02, 0.00000E+00
 1.79000E+02, 3.29205E+03
 1.80000E+02, 3.28636E+03
 1.81000E+02, 3.29324E+03
 1.82000E+02, 0.00000E+00
 1.83000E+02, 3.29220E+03
 1.84000E+02, 3.29197E+03
 1.85000E+02, 3.28980E+03
 1.86000E+02, 0.00000E+00
 1.87000E+02, 3.29461E+03
 1.88000E+02, 3.29608E+03
 1.89000E+02, 0.00000E+00
 1.90000E+02, 3.29258E+03
 1.91000E+02, 3.29371E+03
 1.92000E+02, 3.29564E+03
 1.93000E+02, 0.00000E+00
 1.94000E+02, 3.29804E+03
 1.95000E+02, 3.29524E+03
 1.96000E+02, 0.00000E+00
 1.97000E+02, 3.28804E+03
 1.98000E+02, 3.29149E+03
 1.99000E+02, 3.29464E+03
 2.00000E+02, 0.00000E+00
 2.01000E+02, 3.29276E+03
 2.02000E+02, 3.29240E+03
 2.03000E+02, 0.00000E+00
 2.04000E+02, 3.29218E+03
 2.05000E+02, 3.30000E+03
 2.06000E+02, 3.29191E+03
 2.07000E+02, 0.00000E+00
 2.08000E+02, 3.29406E+03
 2.09000E+02, 3.29636E+03
 2.10000E+02, 3.29145E+03
 2.11000E+02, 3.29583E+03
 2.12000E+02, 0.00000E+00
 2.13000E+02, 3.29075E+03
 2.14000E+02, 0.00000E+00
 2.15000E+02, 0.00000E+00
 2.16000E+02, 0.00000E+00
 2.17000E+02, 3.28960E+03
 2.18000E+02, 3.29047E+03
 2.19000E+02, 3.29216E+03
 2.20000E+02, 3.29412E+03
 2.21000E+02, 0.00000E+00
 2.22000E+02, 3.29624E+03
 2.23000E+02, 0.00000E+00
 2.24000E+02, 0.00000E+00
 2.25000E+02, 3.29395E+03
 2.26000E+02, 3.29268E+03
 2.27000E+02, 0.00000E+00
 2.28000E+02, 0.00000E+00
 2.29000E+02, 3.29507E+03
 2.30000E+02, 3.29536E+03
 2.31000E+02, 3.29752E+03
 2.32000E+02, 0.00000E+00
 2.33000E+02, 3.29632E+03
 2.34000E+02, 0.00000E+00
 2.35000E+02, 0.00000E+00
 2.36000E+02, 3.29804E+03
 2.37000E+02, 3.29335E+03
 2.38000E+02, 3.29452E+03
 2.39000E+02, 3.29577E+03
 2.40000E+02, 3.29774E+03
 2.41000E+02, 0.00000E+00
 2.42000E+02, 3.28974E+03
 2.43000E+02, 0.00000E+00
 2.44000E+02, 3.29394E+03
 2.45000E+02, 3.29294E+03
 2.46000E+02, 0.00000E+00
 2.47000E+02, 0.00000E+00
 2.48000E+02, 3.29667E+03
 2.49000E+02, 3.29313E+03
 2.50000E+02, 3.29192E+03
 2.51000E+02, 3.29386E+03
 2.52000E+02, 0.00000E+00
 2.53000E+02, 3.29846E+03
 2.54000E+02, 3.29193E+03
 2.55000E+02, 3.29272E+03
 2.56000E+02, 3.29290E+03
 2.57000E+02, 3.29244E+03
 2.58000E+02, 0.00000E+00
 2.59000E+02, 0.00000E+00
 2.60000E+02, 0.00000E+00
 2.61000E+02, 0.00000E+00
 2.62000E+02, 0.00000E+00
 2.63000E+02, 3.29621E+03
 2.64000E+02, 3.29546E+03
 2.65000E+02, 3.29115E+03
 2.66000E+02, 0.00000E+00
 2.67000E+02, 0.00000E+00
 2.68000E+02, 3.29367E+03
 2.69000E+02, 3.29648E+03
 2.70000E+02, 3.29605E+03
 2.71000E+02, 3.29527E+03
 2.72000E+02, 3.30000E+03
 2.73000E+02, 0.00000E+00
 2.74000E+02, 3.29259E+03
 2.75000E+02, 3.28882E+03
 2.76000E+02, 3.29049E+03
 2.77000E+02, 3.29726E+03
 2.78000E+02, 3.29492E+03
 2.79000E+02, 3.29359E+03
 2.80000E+02, 3.29383E+03
 2.81000E+02, 3.29325E+03
 2.82000E+02, 3.29408E+03
 2.83000E+02, 3.29534E+03
 2.84000E+02, 0.00000E+00
 2.85000E+02, 3.29397E+03
 2.86000E+02, 3.29834E+03
 2.87000E+02, 3.29010E+03
 2.88000E+02, 3.29947E+03
 2.89000E+02, 0.00000E+00
 2.90000E+02, 3.29556E+03
 2.91000E+02, 0.00000E+00
 2.92000E+02, 3.29381E+03
 2.93000E+02, 3.29960E+03
 2.94000E+02, 3.29000E+03
 2.95000E+02, 0.00000E+00
 2.96000E+02, 3.29381E+03
 2.97000E+02, 3.29175E+03
 2.98000E+02, 3.29553E+03
 2.99000E+02, 3.29412E+03
 3.00000E+02, 0.00000E+00
 3.01000E+02, 3.30000E+03
 3.02000E+02, 3.29795E+03
 3.03000E+02, 3.29684E+03
 3.04000E+02, 3.29548E+03
 3.05000E+02, 3.29209E+03
 3.06000E+02, 3.29746E+03
 3.07000E+02, 3.29718E+03
 3.08000E+02, 3.29262E+03
 3.09000E+02, 3.29382E+03
 3.10000E+02, 3.29773E+03
 3.11000E+02, 3.29823E+03
 3.12000E+02, 3.29671E+03
 3.13000E+02, 3.29904E+03
 3.14000E+02, 0.00000E+00
 3.15000E+02, 3.29624E+03
 3.16000E+02, 3.29895E+03
 3.17000E+02, 3.29352E+03
 3.18000E+02, 3.29310E+03
 3.19000E+02, 0.00000E+00
 3.20000E+02, 3.29441E+03
 3.21000E+02, 3.29637E+03
 3.22000E+02, 3.29526E+03
 3.23000E+02, 3.29356E+03
 3.24000E+02, 3.29515E+03
 3.25000E+02, 3.29182E+03
 3.26000E+02, 3.29219E+03
 3.27000E+02, 3.29695E+03
 3.28000E+02, 3.29884E+03
 3.29000E+02, 3.29629E+03
 3.30000E+02, 3.29434E+03
 3.31000E+02, 3.29922E+03
 3.32000E+02, 3.30000E+03
 3.33000E+02, 3.29696E+03
 3.34000E+02, 3.29893E+03
 3.35000E+02, 3.29276E+03
 3.36000E+02, 3.29631E+03
 3.37000E+02, 3.30000E+03
 3.38000E+02, 3.29612E+03
 3.39000E+02, 0.00000E+00
 3.40000E+02, 0.00000E+00
 3.41000E+02, 3.29835E+03
 3.42000E+02, 3.29503E+03
 3.43000E+02, 3.29220E+03
 3.44000E+02, 3.30000E+03
 3.45000E+02, 3.29689E+03
 3.46000E+02, 3.30000E+03
 3.47000E+02, 0.00000E+00
 3.48000E+02, 3.29540E+03
 3.49000E+02, 3.29721E+03
 3.50000E+02, 3.30000E+03
 3.51000E+02, 3.29467E+03
 3.52000E+02, 3.29816E+03
 3.53000E+02, 3.29866E+03
 3.54000E+02, 3.29775E+03
 3.55000E+02, 3.29449E+03
 3.56000E+02, 3.29419E+03
 3.57000E+02, 3.29574E+03
 3.58000E+02, 3.29611E+03
 3.59000E+02, 3.29413E+03
 3.60000E+02, 3.29641E+03
 3.61000E+02, 0.00000E+00
 3.62000E+02, 3.29592E+03
 3.63000E+02, 3.29678E+03
 3.64000E+02, 3.29629E+03
 3.65000E+02, 3.29840E+03
 3.66000E+02, 3.29620E+03
 3.67000E+02, 3.29689E+03
 3.68000E+02, 3.29531E+03
 3.69000E+02, 3.29827E+03
 3.70000E+02, 3.29827E+03
 3.71000E+02, 3.29569E+03
 3.72000E+02, 3.29855E+03
 3.73000E+02, 3.30000E+03
 3.74000E+02, 0.00000E+00
 3.75000E+02, 3.29748E+03
 3.76000E+02, 3.29501E+03
 3.77000E+02, 3.29932E+03
 3.78000E+02, 3.29964E+03
 3.79000E+02, 3.29618E+03
 3.80000E+02, 3.29992E+03
 3.81000E+02, 3.29770E+03
 3.82000E+02, 3.30000E+03
 3.83000E+02, 3.29698E+03
 3.84000E+02, 3.29658E+03
 3.85000E+02, 3.29583E+03
 3.86000E+02, 3.30000E+03
 3.87000E+02, 3.29374E+03
 3.88000E+02, 3.29952E+03
 3.89000E+02, 3.29942E+03
 3.90000E+02, 3.29769E+03
 3.91000E+02, 3.29522E+03
 3.92000E+02, 3.29820E+03
 3.93000E+02, 3.30000E+03
 3.94000E+02, 3.29712E+03
 3.95000E+02, 3.29903E+03
 3.96000E+02, 3.29826E+03
 3.97000E+02, 3.29756E+03
 3.98000E+02, 3.29764E+03
 3.99000E+02, 3.30000E+03
 4.00000E+02, 3.29687E+03
 4.01000E+02, 3.29943E+03
 4.02000E+02, 3.29726E+03
 4.03000E+02, 3.29440E+03
 4.04000E+02, 3.29920E+03
 4.05000E+02, 3.29410E+03
 4.06000E+02, 3.29764E+03
 4.07000E+02, 3.29690E+03
 4.08000E+02, 3.29626E+03
 4.09000E+02, 3.29967E+03
 4.10000E+02, 3.29626E+03
 4.11000E+02, 3.29418E+03
 4.12000E+02, 3.29526E+03
 4.13000E+02, 3.29912E+03
 4.14000E+02, 3.29611E+03
 4.15000E+02, 3.29571E+03
 4.16000E+02, 3.29905E+03
 4.17000E+02, 3.29297E+03
 4.18000E+02, 3.29776E+03
 4.19000E+02, 3.29849E+03
 4.20000E+02, 3.29861E+03
 4.21000E+02, 3.29647E+03
 4.22000E+02, 3.29779E+03
 4.23000E+02, 3.29835E+03
 4.24000E+02, 3.29903E+03
 4.25000E+02, 3.29814E+03
 4.26000E+02, 3.29598E+03
 4.27000E+02, 3.29798E+03
 4.28000E+02, 3.29941E+03
 4.29000E+02, 3.29664E+03
 4.30000E+02, 3.29915E+03
 4.31000E+02, 3.29657E+03
 4.32000E+02, 3.29818E+03
 4.33000E+02, 3.29622E+03
 4.34000E+02, 3.29698E+03
 4.35000E+02, 3.29668E+03
 4.36000E+02, 3.29903E+03
 4.37000E+02, 3.29805E+03
 4.38000E+02, 3.29977E+03
 4.39000E+02, 3.29524E+03
 4.40000E+02, 3.29673E+03
 4.41000E+02, 3.29841E+03
 4.42000E+02, 3.29637E+03
 4.43000E+02, 3.30000E+03
 4.44000E+02, 3.29737E+03
 4.45000E+02, 3.29940E+03
 4.46000E+02, 3.29568E+03
 4.47000E+02, 3.29620E+03
 4.48000E+02, 3.29940E+03
 4.49000E+02, 3.30000E+03
 4.50000E+02, 3.29586E+03
 4.51000E+02, 3.29731E+03
 4.52000E+02, 3.30000E+03
 4.53000E+02, 3.29605E+03
 4.54000E+02, 3.29916E+03
 4.55000E+02, 3.29824E+03
 4.56000E+02, 3.29629E+03
 4.57000E+02, 3.29546E+03
 4.58000E+02, 3.29612E+03
 4.59000E+02, 3.29855E+03
 4.60000E+02, 3.29701E+03
 4.61000E+02, 3.29622E+03
 4.62000E+02, 3.29489E+03
 4.63000E+02, 3.29937E+03
 4.64000E+02, 3.29759E+03
 4.65000E+02, 3.29436E+03
 4.66000E+02, 3.29741E+03
 4.67000E+02, 3.29444E+03
 4.68000E+02, 3.29826E+03
 4.69000E+02, 3.29376E+03
 4.70000E+02, 3.29590E+03
 4.71000E+02, 3.29567E+03
 4.72000E+02, 3.29904E+03
 4.73000E+02, 3.29542E+03
 4.74000E+02, 3.29692E+03
 4.75000E+02, 3.29663E+03
 4.76000E+02, 3.29466E+03
 4.77000E+02, 3.29543E+03
 4.78000E+02, 3.29535E+03
 4.79000E+02, 3.29492E+03
 4.80000E+02, 3.29665E+03
 4.81000E+02, 3.29424E+03
 4.82000E+02, 3.29508E+03
 4.83000E+02, 3.29895E+03
 4.84000E+02, 3.29919E+03
 4.85000E+02, 3.29695E+03
 4.86000E+02, 3.29719E+03
 4.87000E+02, 3.29866E+03
 4.88000E+02, 3.29909E+03
 4.89000E+02, 3.29557E+03
 4.90000E+02, 3.29678E+03
 4.91000E+02, 3.29578E+03
 4.92000E+02, 3.29551E+03
 4.93000E+02, 3.29918E+03
 4.94000E+02, 3.29543E+03
 4.95000E+02, 3.29332E+03
 4.96000E+02, 3.29750E+03
 4.97000E+02, 3.29771E+03
 4.98000E+02, 3.29653E+03
 4.99000E+02, 3.29522E+03
 5.00000E+02, 3.29954E+03
 5.01000E+02, 3.29693E+03
 5.02000E+02, 3.29474E+03
 5.03000E+02, 3.29560E+03
 5.04000E+02, 3.29627E+03
 5.05000E+02, 3.29569E+03
 5.06000E+02, 3.29519E+03
 5.07000E+02, 3.29448E+03
 5.08000E+02, 3.29732E+03
 5.09000E+02, 3.29736E+03
 5.10000E+02, 3.29856E+03
 5.11000E+02, 3.29501E+03
 5.12000E+02, 3.30000E+03
 5.13000E+02, 3.29624E+03
 5.14000E+02, 3.29702E+03
 5.15000E+02, 3.29591E+03
 5.16000E+02, 3.29695E+03
 5.17000E+02, 3.29567E+03
 5.18000E+02, 3.29480E+03
 5.19000E+02, 3.29802E+03
 5.20000E+02, 3.29339E+03
 5.21000E+02, 3.29693E+03
 5.22000E+02, 3.29679E+03
 5.23000E+02, 3.29717E+03
 5.24000E+02, 3.29543E+03
 5.25000E+02, 3.29740E+03
 5.26000E+02, 3.29597E+03
 5.27000E+02, 3.29648E+03
 5.28000E+02, 3.29608E+03
 5.29000E+02, 3.29601E+03
 5.30000E+02, 3.29657E+03
 5.31000E+02, 3.29503E+03
 5.32000E+02, 3.29420E+03
 5.33000E+02, 3.29547E+03
 5.34000E+02, 3.29646E+03
 5.35000E+02, 3.29674E+03
 5.36000E+02, 3.29582E+03
 5.37000E+02, 3.29584E+03
 5.38000E+02, 3.29643E+03
 5.39000E+02, 3.29740E+03
 5.40000E+02, 3.29542E+03
 5.41000E+02, 3.29500E+03
 5.42000E+02, 3.29885E+03
 5.43000E+02, 3.29774E+03
 5.44000E+02, 3.29534E+03
 5.45000E+02, 3.29681E+03
 5.46000E+02, 3.29698E+03
 5.47000E+02, 3.29474E+03
 5.48000E+02, 3.29687E+03
 5.49000E+02, 3.29571E+03
 5.50000E+02, 3.29458E+03
 5.51000E+02, 3.29843E+03
 5.52000E+02, 3.29614E+03
 5.53000E+02, 3.29581E+03
 5.54000E+02, 3.29697E+03
 5.55000E+02, 3.29320E+03
 5.56000E+02, 3.29570E+03
 5.57000E+02, 3.29595E+03
 5.58000E+02, 3.29600E+03
 5.59000E+02, 3.29581E+03
 5.60000E+02, 3.29519E+03
 5.61000E+02, 3.29611E+03
 5.62000E+02, 3.29677E+03
 5.63000E+02, 3.29752E+03
 5.64000E+02, 3.29582E+03
 5.65000E+02, 3.29670E+03
 5.66000E+02, 3.29841E+03
 5.67000E+02, 3.29486E+03
 5.68000E+02, 3.29585E+03
 5.69000E+02, 3.29511E+03
 5.70000E+02, 3.29553E+03
 5.71000E+02, 3.29743E+03
 5.72000E+02, 3.29658E+03
 5.73000E+02, 3.29502E+03
 5.74000E+02, 3.29203E+03
 5.75000E+02, 3.29697E+03
 5.76000E+02, 3.29461E+03
 5.77000E+02, 3.29669E+03
 5.78000E+02, 3.29546E+03
 5.79000E+02, 3.29504E+03
 5.80000E+02, 3.29591E+03
 5.81000E+02, 3.29693E+03
 5.82000E+02, 3.29535E+03
 5.83000E+02, 3.29601E+03
 5.84000E+02, 3.29479E+03
 5.85000E+02, 3.29570E+03
 5.86000E+02, 3.29479E+03
 5.87000E+02, 3.29342E+03
 5.88000E+02, 3.29850E+03
 5.89000E+02, 3.29607E+03
 5.90000E+02, 3.29667E+03
 5.91000E+02, 3.29586E+03
 5.92000E+02, 3.29396E+03
 5.93000E+02, 3.29578E+03
 5.94000E+02, 3.29779E+03
 5.95000E+02, 3.29700E+03
 5.96000E+02, 3.29578E+03
 5.97000E+02, 3.29686E+03
 5.98000E+02, 3.29544E+03
 5.99000E+02, 3.29536E+03
 6.00000E+02, 3.29623E+03
 6.01000E+02, 3.29628E+03
 6.02000E+02, 3.29642E+03
 6.03000E+02, 3.29566E+03
 6.04000E+02, 3.29529E+03
 6.05000E+02, 3.29663E+03
 6.06000E+02, 3.29617E+03
 6.07000E+02, 3.29513E+03
 6.08000E+02, 3.29274E+03
 6.09000E+02, 3.29629E+03
 6.10000E+02, 3.29522E+03
 6.11000E+02, 3.29573E+03
 6.12000E+02, 3.29466E+03
 6.13000E+02, 3.29657E+03
 6.14000E+02, 3.29766E+03
 6.15000E+02, 3.29425E+03
 6.16000E+02, 3.29447E+03
 6.17000E+02, 3.29609E+03
 6.18000E+02, 3.29705E+03
 6.19000E+02, 3.29684E+03
 6.20000E+02, 3.29587E+03
 6.21000E+02, 3.29405E+03
 6.22000E+02, 3.29639E+03
 6.23000E+02, 3.29513E+03
 6.24000E+02, 3.29628E+03
 6.25000E+02, 3.29665E+03
 6.26000E+02, 3.29488E+03
 6.27000E+02, 3.29614E+03
 6.28000E+02, 3.29709E+03
 6.29000E+02, 3.29541E+03
 6.30000E+02, 3.29654E+03
 6.31000E+02, 3.29711E+03
 6.32000E+02, 3.29585E+03
 6.33000E+02, 3.29490E+03
 6.34000E+02, 3.29657E+03
 6.35000E+02, 3.29556E+03
 6.36000E+02, 3.29621E+03
 6.37000E+02, 3.29585E+03
 6.38000E+02, 3.28692E+03
 6.39000E+02, 3.29619E+03
 6.40000E+02, 3.29534E+03
 6.41000E+02, 3.29386E+03
 6.42000E+02, 3.29592E+03
 6.43000E+02, 3.29441E+03
 6.44000E+02, 3.29353E+03
 6.45000E+02, 3.29510E+03
 6.46000E+02, 3.29679E+03
 6.47000E+02, 3.29347E+03
 6.48000E+02, 3.29516E+03
 6.49000E+02, 3.29627E+03
 6.50000E+02, 3.29555E+03
 6.51000E+02, 3.29676E+03
 6.52000E+02, 3.29663E+03
 6.53000E+02, 3.29336E+03
 6.54000E+02, 3.29227E+03
 6.55000E+02, 3.29484E+03
 6.56000E+02, 3.29584E+03
 6.57000E+02, 3.29654E+03
 6.58000E+02, 3.29586E+03
 6.59000E+02, 3.29621E+03
 6.60000E+02, 3.29519E+03
 6.61000E+02, 3.29481E+03
 6.62000E+02, 3.29576E+03
 6.63000E+02, 3.29537E+03
 6.64000E+02, 3.29587E+03
 6.65000E+02, 0.00000E+00
 6.66000E+02, 3.29433E+03
 6.67000E+02, 0.00000E+00
 6.68000E+02, 3.29478E+03
 6.69000E+02, 0.00000E+00
 6.70000E+02, 3.29590E+03
 6.71000E+02, 0.00000E+00
 6.72000E+02, 0.00000E+00
 6.73000E+02, 3.29718E+03
 6.74000E+02, 3.29496E+03
 6.75000E+02, 3.29567E+03
 6.76000E+02, 0.00000E+00
 6.77000E+02, 3.29443E+03
 6.78000E+02, 0.00000E+00
 6.79000E+02, 0.00000E+00
 6.80000E+02, 3.29694E+03
 6.81000E+02, 0.00000E+00
 6.82000E+02, 0.00000E+00
 6.83000E+02, 3.29538E+03
 6.84000E+02, 0.00000E+00
 6.85000E+02, 3.29850E+03
 6.86000E+02, 0.00000E+00
 6.87000E+02, 0.00000E+00
 6.88000E+02, 0.00000E+00
 6.89000E+02, 0.00000E+00
 6.90000E+02, 3.29251E+03
 6.91000E+02, 0.00000E+00
 6.92000E+02, 0.00000E+00
 6.93000E+02, 0.00000E+00
 6.94000E+02, 0.00000E+00
 6.95000E+02, 0.00000E+00
 6.96000E+02, 0.00000E+00
 6.97000E+02, 0.00000E+00
 6.98000E+02, 0.00000E+00
 6.99000E+02, 0.00000E+00
 7.00000E+02, 0.00000E+00
 7.01000E+02, 0.00000E+00
 7.02000E+02, 0.00000E+00
 7.03000E+02, 0.00000E+00
 7.04000E+02, 0.00000E+00
 7.05000E+02, 0.00000E+00
 7.06000E+02, 0.00000E+00
 7.07000E+02, 0.00000E+00
 7.08000E+02, 0.00000E+00
 7.09000E+02, 0.00000E+00
 7.10000E+02, 0.00000E+00
 7.11000E+02, 0.00000E+00
 7.12000E+02, 0.00000E+00
 7.13000E+02, 0.00000E+00
 7.14000E+02, 0.00000E+00
 7.15000E+02, 0.00000E+00
 7.16000E+02, 0.00000E+00
 7.17000E+02, 0.00000E+00
 7.18000E+02, 0.00000E+00
 7.19000E+02, 0.00000E+00
