//Exported ASCII-File
[Header]
FileName = D:\User\WITec\Measurements\Romane\APTMS_DROPLETS.wip_2.wip
GraphName = 3.12_10microL_center_x50--Series Slow--090--Spec.Data 1 (CRR) (Sub BG) (Fit Gauss: x0(3))
SizeX = 1
SizeY = 1
SizeGraph = 720
PositionUnit = µm
PositionX = 1071.7
PositionY = -10932.9
PositionZ = 93.68775
XAxisUnit = P
DataUnit = rel. 1/cm

[Data]
X-Axis,3.12_10microL_center_x50--Series Slow--090--Spec.Data 1 (CRR) (Sub BG) (Fit Gauss: x0(3))
 2.31000E+02, 3.36751E+03
 2.32000E+02, 0.00000E+00
 2.33000E+02, 3.36793E+03
 2.34000E+02, 0.00000E+00
 2.35000E+02, 0.00000E+00
 2.36000E+02, 3.36720E+03
 2.37000E+02, 3.36714E+03
 2.38000E+02, 3.36658E+03
 2.39000E+02, 3.36737E+03
 2.40000E+02, 3.36699E+03
 2.41000E+02, 0.00000E+00
 2.42000E+02, 3.36699E+03
 2.43000E+02, 0.00000E+00
 2.44000E+02, 3.36672E+03
 2.45000E+02, 3.36751E+03
 2.46000E+02, 0.00000E+00
 2.47000E+02, 0.00000E+00
 2.48000E+02, 3.36669E+03
 2.49000E+02, 3.36769E+03
 2.50000E+02, 3.36721E+03
 2.51000E+02, 3.36656E+03
 2.52000E+02, 0.00000E+00
 2.53000E+02, 3.36665E+03
 2.54000E+02, 3.36691E+03
 2.55000E+02, 3.36764E+03
 2.56000E+02, 3.36753E+03
 2.57000E+02, 3.36725E+03
 2.58000E+02, 0.00000E+00
 2.59000E+02, 0.00000E+00
 2.60000E+02, 0.00000E+00
 2.61000E+02, 0.00000E+00
 2.62000E+02, 0.00000E+00
 2.63000E+02, 3.36719E+03
 2.64000E+02, 3.36694E+03
 2.65000E+02, 3.36757E+03
 2.66000E+02, 0.00000E+00
 2.67000E+02, 0.00000E+00
 2.68000E+02, 3.36732E+03
 2.69000E+02, 3.36695E+03
 2.70000E+02, 3.36736E+03
 2.71000E+02, 3.36707E+03
 2.72000E+02, 3.36692E+03
 2.73000E+02, 0.00000E+00
 2.74000E+02, 3.36715E+03
 2.75000E+02, 3.36721E+03
 2.76000E+02, 3.36691E+03
 2.77000E+02, 3.36778E+03
 2.78000E+02, 3.36729E+03
 2.79000E+02, 3.36745E+03
 2.80000E+02, 3.36695E+03
 2.81000E+02, 3.36771E+03
 2.82000E+02, 3.36726E+03
 2.83000E+02, 3.36648E+03
 2.84000E+02, 0.00000E+00
 2.85000E+02, 3.36670E+03
 2.86000E+02, 3.36737E+03
 2.87000E+02, 3.36609E+03
 2.88000E+02, 3.36701E+03
 2.89000E+02, 0.00000E+00
 2.90000E+02, 3.36707E+03
 2.91000E+02, 0.00000E+00
 2.92000E+02, 3.36656E+03
 2.93000E+02, 3.36630E+03
 2.94000E+02, 3.36723E+03
 2.95000E+02, 0.00000E+00
 2.96000E+02, 3.36717E+03
 2.97000E+02, 3.36700E+03
 2.98000E+02, 3.36634E+03
 2.99000E+02, 3.36667E+03
 3.00000E+02, 0.00000E+00
 3.01000E+02, 3.36574E+03
 3.02000E+02, 3.36633E+03
 3.03000E+02, 3.36664E+03
 3.04000E+02, 3.36655E+03
 3.05000E+02, 3.36771E+03
 3.06000E+02, 3.36638E+03
 3.07000E+02, 3.36662E+03
 3.08000E+02, 3.36653E+03
 3.09000E+02, 3.36701E+03
 3.10000E+02, 3.36646E+03
 3.11000E+02, 3.36586E+03
 3.12000E+02, 3.36671E+03
 3.13000E+02, 3.36636E+03
 3.14000E+02, 0.00000E+00
 3.15000E+02, 3.36621E+03
 3.16000E+02, 3.36724E+03
 3.17000E+02, 3.36670E+03
 3.18000E+02, 3.36634E+03
 3.19000E+02, 0.00000E+00
 3.20000E+02, 3.36592E+03
 3.21000E+02, 3.36624E+03
 3.22000E+02, 3.36645E+03
 3.23000E+02, 3.36674E+03
 3.24000E+02, 3.36718E+03
 3.25000E+02, 3.36656E+03
 3.26000E+02, 3.36704E+03
 3.27000E+02, 3.36655E+03
 3.28000E+02, 3.36616E+03
 3.29000E+02, 3.36649E+03
 3.30000E+02, 3.36672E+03
 3.31000E+02, 3.36637E+03
 3.32000E+02, 3.36614E+03
 3.33000E+02, 3.36596E+03
 3.34000E+02, 3.36577E+03
 3.35000E+02, 3.36754E+03
 3.36000E+02, 3.36639E+03
 3.37000E+02, 3.36612E+03
 3.38000E+02, 3.36681E+03
 3.39000E+02, 0.00000E+00
 3.40000E+02, 0.00000E+00
 3.41000E+02, 3.36662E+03
 3.42000E+02, 3.36616E+03
 3.43000E+02, 3.36675E+03
 3.44000E+02, 3.36533E+03
 3.45000E+02, 3.36700E+03
 3.46000E+02, 3.36631E+03
 3.47000E+02, 0.00000E+00
 3.48000E+02, 3.36665E+03
 3.49000E+02, 3.36621E+03
 3.50000E+02, 3.36703E+03
 3.51000E+02, 3.36710E+03
 3.52000E+02, 3.36632E+03
 3.53000E+02, 3.36732E+03
 3.54000E+02, 3.36692E+03
 3.55000E+02, 3.36614E+03
 3.56000E+02, 3.36642E+03
 3.57000E+02, 3.36607E+03
 3.58000E+02, 3.36627E+03
 3.59000E+02, 3.36611E+03
 3.60000E+02, 3.36577E+03
 3.61000E+02, 0.00000E+00
 3.62000E+02, 3.36643E+03
 3.63000E+02, 3.36700E+03
 3.64000E+02, 3.36576E+03
 3.65000E+02, 3.36611E+03
 3.66000E+02, 3.36646E+03
 3.67000E+02, 3.36606E+03
 3.68000E+02, 3.36631E+03
 3.69000E+02, 3.36573E+03
 3.70000E+02, 3.36529E+03
 3.71000E+02, 3.36594E+03
 3.72000E+02, 3.36606E+03
 3.73000E+02, 3.36589E+03
 3.74000E+02, 0.00000E+00
 3.75000E+02, 3.36541E+03
 3.76000E+02, 3.36615E+03
 3.77000E+02, 3.36591E+03
 3.78000E+02, 3.36588E+03
 3.79000E+02, 3.36570E+03
 3.80000E+02, 3.36580E+03
 3.81000E+02, 3.36635E+03
 3.82000E+02, 3.36543E+03
 3.83000E+02, 3.36630E+03
 3.84000E+02, 3.36548E+03
 3.85000E+02, 3.36589E+03
 3.86000E+02, 3.36567E+03
 3.87000E+02, 3.36579E+03
 3.88000E+02, 3.36624E+03
 3.89000E+02, 3.36596E+03
 3.90000E+02, 3.36582E+03
 3.91000E+02, 3.36615E+03
 3.92000E+02, 3.36635E+03
 3.93000E+02, 3.36548E+03
 3.94000E+02, 3.36578E+03
 3.95000E+02, 3.36580E+03
 3.96000E+02, 3.36582E+03
 3.97000E+02, 3.36544E+03
 3.98000E+02, 3.36594E+03
 3.99000E+02, 3.36575E+03
 4.00000E+02, 3.36634E+03
 4.01000E+02, 3.36616E+03
 4.02000E+02, 3.36630E+03
 4.03000E+02, 3.36590E+03
 4.04000E+02, 3.36579E+03
 4.05000E+02, 3.36602E+03
 4.06000E+02, 3.36519E+03
 4.07000E+02, 3.36546E+03
 4.08000E+02, 3.36552E+03
 4.09000E+02, 3.36531E+03
 4.10000E+02, 3.36563E+03
 4.11000E+02, 3.36572E+03
 4.12000E+02, 3.36618E+03
 4.13000E+02, 3.36575E+03
 4.14000E+02, 3.36599E+03
 4.15000E+02, 3.36591E+03
 4.16000E+02, 3.36571E+03
 4.17000E+02, 3.36561E+03
 4.18000E+02, 3.36611E+03
 4.19000E+02, 3.36504E+03
 4.20000E+02, 3.36557E+03
 4.21000E+02, 3.36552E+03
 4.22000E+02, 3.36523E+03
 4.23000E+02, 3.36615E+03
 4.24000E+02, 3.36567E+03
 4.25000E+02, 3.36574E+03
 4.26000E+02, 3.36588E+03
 4.27000E+02, 3.36530E+03
 4.28000E+02, 3.36529E+03
 4.29000E+02, 3.36566E+03
 4.30000E+02, 3.36566E+03
 4.31000E+02, 3.36567E+03
 4.32000E+02, 3.36546E+03
 4.33000E+02, 3.36552E+03
 4.34000E+02, 3.36538E+03
 4.35000E+02, 3.36557E+03
 4.36000E+02, 3.36537E+03
 4.37000E+02, 3.36525E+03
 4.38000E+02, 3.36501E+03
 4.39000E+02, 3.36538E+03
 4.40000E+02, 3.36573E+03
 4.41000E+02, 3.36533E+03
 4.42000E+02, 3.36602E+03
 4.43000E+02, 3.36547E+03
 4.44000E+02, 3.36534E+03
 4.45000E+02, 3.36548E+03
 4.46000E+02, 3.36533E+03
 4.47000E+02, 3.36530E+03
 4.48000E+02, 3.36535E+03
 4.49000E+02, 3.36571E+03
 4.50000E+02, 3.36598E+03
 4.51000E+02, 3.36464E+03
 4.52000E+02, 3.36466E+03
 4.53000E+02, 3.36553E+03
 4.54000E+02, 3.36587E+03
 4.55000E+02, 3.36526E+03
 4.56000E+02, 3.36537E+03
 4.57000E+02, 3.36567E+03
 4.58000E+02, 3.36537E+03
 4.59000E+02, 3.36557E+03
 4.60000E+02, 3.36478E+03
 4.61000E+02, 3.36558E+03
 4.62000E+02, 3.36534E+03
 4.63000E+02, 3.36473E+03
 4.64000E+02, 3.36541E+03
 4.65000E+02, 3.36523E+03
 4.66000E+02, 3.36549E+03
 4.67000E+02, 3.36597E+03
 4.68000E+02, 3.36514E+03
 4.69000E+02, 3.36510E+03
 4.70000E+02, 3.36540E+03
 4.71000E+02, 3.36474E+03
 4.72000E+02, 3.36492E+03
 4.73000E+02, 3.36491E+03
 4.74000E+02, 3.36547E+03
 4.75000E+02, 3.36454E+03
 4.76000E+02, 3.36499E+03
 4.77000E+02, 3.36526E+03
 4.78000E+02, 3.36568E+03
 4.79000E+02, 3.36502E+03
 4.80000E+02, 3.36507E+03
 4.81000E+02, 3.36506E+03
 4.82000E+02, 3.36513E+03
 4.83000E+02, 3.36527E+03
 4.84000E+02, 3.36521E+03
 4.85000E+02, 3.36504E+03
 4.86000E+02, 3.36463E+03
 4.87000E+02, 3.36507E+03
 4.88000E+02, 3.36479E+03
 4.89000E+02, 3.36511E+03
 4.90000E+02, 3.36502E+03
 4.91000E+02, 3.36512E+03
 4.92000E+02, 3.36505E+03
 4.93000E+02, 3.36509E+03
 4.94000E+02, 3.36513E+03
 4.95000E+02, 3.36488E+03
 4.96000E+02, 3.36492E+03
 4.97000E+02, 3.36474E+03
 4.98000E+02, 3.36514E+03
 4.99000E+02, 3.36499E+03
 5.00000E+02, 3.36479E+03
 5.01000E+02, 3.36529E+03
 5.02000E+02, 3.36489E+03
 5.03000E+02, 3.36496E+03
 5.04000E+02, 3.36505E+03
 5.05000E+02, 3.36548E+03
 5.06000E+02, 3.36496E+03
 5.07000E+02, 3.36514E+03
 5.08000E+02, 3.36475E+03
 5.09000E+02, 3.36506E+03
 5.10000E+02, 3.36521E+03
 5.11000E+02, 3.36516E+03
 5.12000E+02, 3.36539E+03
 5.13000E+02, 3.36496E+03
 5.14000E+02, 3.36462E+03
 5.15000E+02, 3.36534E+03
 5.16000E+02, 3.36528E+03
 5.17000E+02, 3.36550E+03
 5.18000E+02, 3.36471E+03
 5.19000E+02, 3.36511E+03
 5.20000E+02, 3.36412E+03
 5.21000E+02, 3.36497E+03
 5.22000E+02, 3.36491E+03
 5.23000E+02, 3.36514E+03
 5.24000E+02, 3.36428E+03
 5.25000E+02, 3.36477E+03
 5.26000E+02, 3.36512E+03
 5.27000E+02, 3.36516E+03
 5.28000E+02, 3.36501E+03
 5.29000E+02, 3.36464E+03
 5.30000E+02, 3.36492E+03
 5.31000E+02, 3.36443E+03
 5.32000E+02, 3.36464E+03
 5.33000E+02, 3.36484E+03
 5.34000E+02, 3.36500E+03
 5.35000E+02, 3.36476E+03
 5.36000E+02, 3.36447E+03
 5.37000E+02, 3.36452E+03
 5.38000E+02, 3.36524E+03
 5.39000E+02, 3.36504E+03
 5.40000E+02, 3.36482E+03
 5.41000E+02, 3.36471E+03
 5.42000E+02, 3.36484E+03
 5.43000E+02, 3.36471E+03
 5.44000E+02, 3.36474E+03
 5.45000E+02, 3.36493E+03
 5.46000E+02, 3.36441E+03
 5.47000E+02, 3.36445E+03
 5.48000E+02, 3.36440E+03
 5.49000E+02, 3.36466E+03
 5.50000E+02, 3.36512E+03
 5.51000E+02, 3.36455E+03
 5.52000E+02, 3.36500E+03
 5.53000E+02, 3.36433E+03
 5.54000E+02, 3.36486E+03
 5.55000E+02, 3.36446E+03
 5.56000E+02, 3.36441E+03
 5.57000E+02, 3.36486E+03
 5.58000E+02, 3.36506E+03
 5.59000E+02, 3.36474E+03
 5.60000E+02, 3.36492E+03
 5.61000E+02, 3.36492E+03
 5.62000E+02, 3.36438E+03
 5.63000E+02, 3.36495E+03
 5.64000E+02, 3.36413E+03
 5.65000E+02, 3.36484E+03
 5.66000E+02, 3.36460E+03
 5.67000E+02, 3.36482E+03
 5.68000E+02, 3.36485E+03
 5.69000E+02, 3.36464E+03
 5.70000E+02, 3.36445E+03
 5.71000E+02, 3.36473E+03
 5.72000E+02, 3.36467E+03
 5.73000E+02, 3.36408E+03
 5.74000E+02, 3.31415E+03
 5.75000E+02, 3.36435E+03
 5.76000E+02, 3.36470E+03
 5.77000E+02, 3.36449E+03
 5.78000E+02, 3.36467E+03
 5.79000E+02, 3.36486E+03
 5.80000E+02, 3.36447E+03
 5.81000E+02, 3.36442E+03
 5.82000E+02, 3.36487E+03
 5.83000E+02, 3.36459E+03
 5.84000E+02, 3.36426E+03
 5.85000E+02, 3.36469E+03
 5.86000E+02, 3.36436E+03
 5.87000E+02, 3.36427E+03
 5.88000E+02, 3.36450E+03
 5.89000E+02, 3.36424E+03
 5.90000E+02, 3.36434E+03
 5.91000E+02, 3.36441E+03
 5.92000E+02, 3.36433E+03
 5.93000E+02, 3.36507E+03
 5.94000E+02, 3.36492E+03
 5.95000E+02, 3.36456E+03
 5.96000E+02, 3.36452E+03
 5.97000E+02, 3.36442E+03
 5.98000E+02, 3.36470E+03
 5.99000E+02, 3.36435E+03
 6.00000E+02, 3.36451E+03
 6.01000E+02, 3.36447E+03
 6.02000E+02, 3.36435E+03
 6.03000E+02, 3.36476E+03
 6.04000E+02, 3.36449E+03
 6.05000E+02, 3.36475E+03
 6.06000E+02, 3.36429E+03
 6.07000E+02, 3.36431E+03
 6.08000E+02, 3.36411E+03
 6.09000E+02, 3.36389E+03
 6.10000E+02, 3.36469E+03
 6.11000E+02, 3.36404E+03
 6.12000E+02, 3.36455E+03
 6.13000E+02, 3.36408E+03
 6.14000E+02, 3.30694E+03
 6.15000E+02, 3.36449E+03
 6.16000E+02, 3.36464E+03
 6.17000E+02, 3.36461E+03
 6.18000E+02, 3.36411E+03
 6.19000E+02, 3.36415E+03
 6.20000E+02, 3.36463E+03
 6.21000E+02, 3.36432E+03
 6.22000E+02, 3.36464E+03
 6.23000E+02, 3.36398E+03
 6.24000E+02, 3.36456E+03
 6.25000E+02, 3.36471E+03
 6.26000E+02, 3.36410E+03
 6.27000E+02, 3.36460E+03
 6.28000E+02, 3.36395E+03
 6.29000E+02, 3.36416E+03
 6.30000E+02, 3.36409E+03
 6.31000E+02, 3.36445E+03
 6.32000E+02, 3.36412E+03
 6.33000E+02, 3.36427E+03
 6.34000E+02, 3.36497E+03
 6.35000E+02, 3.36459E+03
 6.36000E+02, 3.36425E+03
 6.37000E+02, 3.36457E+03
 6.38000E+02, 3.30905E+03
 6.39000E+02, 3.36431E+03
 6.40000E+02, 3.36454E+03
 6.41000E+02, 3.36430E+03
 6.42000E+02, 3.36493E+03
 6.43000E+02, 3.36428E+03
 6.44000E+02, 3.36400E+03
 6.45000E+02, 3.36453E+03
 6.46000E+02, 3.36437E+03
 6.47000E+02, 3.36437E+03
 6.48000E+02, 3.36434E+03
 6.49000E+02, 3.36462E+03
 6.50000E+02, 3.36393E+03
 6.51000E+02, 3.36443E+03
 6.52000E+02, 3.36413E+03
 6.53000E+02, 3.30753E+03
 6.54000E+02, 3.30749E+03
 6.55000E+02, 3.36477E+03
 6.56000E+02, 3.36374E+03
 6.57000E+02, 3.36440E+03
 6.58000E+02, 3.36429E+03
 6.59000E+02, 3.36472E+03
 6.60000E+02, 3.36453E+03
 6.61000E+02, 3.30823E+03
 6.62000E+02, 3.36422E+03
 6.63000E+02, 3.36431E+03
 6.64000E+02, 3.30856E+03
 6.65000E+02, 0.00000E+00
 6.66000E+02, 3.36438E+03
 6.67000E+02, 0.00000E+00
 6.68000E+02, 3.36377E+03
 6.69000E+02, 0.00000E+00
 6.70000E+02, 3.36444E+03
 6.71000E+02, 0.00000E+00
 6.72000E+02, 0.00000E+00
 6.73000E+02, 3.36434E+03
 6.74000E+02, 3.36437E+03
 6.75000E+02, 3.36423E+03
 6.76000E+02, 0.00000E+00
 6.77000E+02, 3.36407E+03
 6.78000E+02, 0.00000E+00
 6.79000E+02, 0.00000E+00
 6.80000E+02, 3.36389E+03
 6.81000E+02, 0.00000E+00
 6.82000E+02, 0.00000E+00
 6.83000E+02, 3.36435E+03
 6.84000E+02, 0.00000E+00
 6.85000E+02, 3.36453E+03
 6.86000E+02, 0.00000E+00
 6.87000E+02, 0.00000E+00
 6.88000E+02, 0.00000E+00
 6.89000E+02, 0.00000E+00
 6.90000E+02, 3.30718E+03
 6.91000E+02, 0.00000E+00
 6.92000E+02, 0.00000E+00
 6.93000E+02, 0.00000E+00
 6.94000E+02, 0.00000E+00
 6.95000E+02, 0.00000E+00
 6.96000E+02, 0.00000E+00
 6.97000E+02, 0.00000E+00
 6.98000E+02, 0.00000E+00
 6.99000E+02, 0.00000E+00
 7.00000E+02, 0.00000E+00
 7.01000E+02, 0.00000E+00
 7.02000E+02, 0.00000E+00
 7.03000E+02, 0.00000E+00
 7.04000E+02, 0.00000E+00
 7.05000E+02, 0.00000E+00
 7.06000E+02, 0.00000E+00
 7.07000E+02, 0.00000E+00
 7.08000E+02, 0.00000E+00
 7.09000E+02, 0.00000E+00
 7.10000E+02, 0.00000E+00
 7.11000E+02, 0.00000E+00
 7.12000E+02, 0.00000E+00
 7.13000E+02, 0.00000E+00
 7.14000E+02, 0.00000E+00
 7.15000E+02, 0.00000E+00
 7.16000E+02, 0.00000E+00
 7.17000E+02, 0.00000E+00
 7.18000E+02, 0.00000E+00
 7.19000E+02, 0.00000E+00
