//Exported ASCII-File
[Header]
FileName = D:\User\WITec\Measurements\Romane\APTMS_DROPLETS.wip_2.wip
GraphName = 3.12_10microL_center_x50--Series Slow--090--Spec.Data 1 (CRR) (Sub BG) (Fit Gauss: x0(2))
SizeX = 1
SizeY = 1
SizeGraph = 720
PositionUnit = µm
PositionX = 1071.7
PositionY = -10932.9
PositionZ = 93.68775
XAxisUnit = P
DataUnit = rel. 1/cm

[Data]
X-Axis,3.12_10microL_center_x50--Series Slow--090--Spec.Data 1 (CRR) (Sub BG) (Fit Gauss: x0(2))
 1.07000E+02, 3.30685E+03
 1.08000E+02, 3.30660E+03
 1.09000E+02, 0.00000E+00
 1.10000E+02, 3.30632E+03
 1.11000E+02, 3.30703E+03
 1.12000E+02, 3.30648E+03
 1.13000E+02, 3.30688E+03
 1.14000E+02, 3.30697E+03
 1.15000E+02, 3.30670E+03
 1.16000E+02, 3.30685E+03
 1.17000E+02, 3.30648E+03
 1.18000E+02, 0.00000E+00
 1.19000E+02, 3.30721E+03
 1.20000E+02, 3.30722E+03
 1.21000E+02, 3.30682E+03
 1.22000E+02, 0.00000E+00
 1.23000E+02, 3.30707E+03
 1.24000E+02, 3.30688E+03
 1.25000E+02, 3.30663E+03
 1.26000E+02, 0.00000E+00
 1.27000E+02, 3.30646E+03
 1.28000E+02, 3.30693E+03
 1.29000E+02, 3.30699E+03
 1.30000E+02, 3.30667E+03
 1.31000E+02, 0.00000E+00
 1.32000E+02, 3.30658E+03
 1.33000E+02, 3.30680E+03
 1.34000E+02, 0.00000E+00
 1.35000E+02, 3.30693E+03
 1.36000E+02, 3.30675E+03
 1.37000E+02, 3.30707E+03
 1.38000E+02, 3.30713E+03
 1.39000E+02, 3.30715E+03
 1.40000E+02, 3.30741E+03
 1.41000E+02, 3.30842E+03
 1.42000E+02, 0.00000E+00
 1.43000E+02, 3.30709E+03
 1.44000E+02, 3.30685E+03
 1.45000E+02, 3.30707E+03
 1.46000E+02, 3.30710E+03
 1.47000E+02, 3.30689E+03
 1.48000E+02, 3.30741E+03
 1.49000E+02, 0.00000E+00
 1.50000E+02, 3.30685E+03
 1.51000E+02, 3.30728E+03
 1.52000E+02, 3.30651E+03
 1.53000E+02, 3.30699E+03
 1.54000E+02, 0.00000E+00
 1.55000E+02, 0.00000E+00
 1.56000E+02, 3.30732E+03
 1.57000E+02, 3.30703E+03
 1.58000E+02, 3.30726E+03
 1.59000E+02, 3.30716E+03
 1.60000E+02, 0.00000E+00
 1.61000E+02, 3.30713E+03
 1.62000E+02, 3.30681E+03
 1.63000E+02, 3.30738E+03
 1.64000E+02, 3.30722E+03
 1.65000E+02, 3.30714E+03
 1.66000E+02, 3.30690E+03
 1.67000E+02, 3.30683E+03
 1.68000E+02, 0.00000E+00
 1.69000E+02, 0.00000E+00
 1.70000E+02, 3.30728E+03
 1.71000E+02, 3.30692E+03
 1.72000E+02, 3.30701E+03
 1.73000E+02, 0.00000E+00
 1.74000E+02, 3.30724E+03
 1.75000E+02, 0.00000E+00
 1.76000E+02, 3.30702E+03
 1.77000E+02, 3.30683E+03
 1.78000E+02, 0.00000E+00
 1.79000E+02, 3.30699E+03
 1.80000E+02, 3.30636E+03
 1.81000E+02, 3.30704E+03
 1.82000E+02, 0.00000E+00
 1.83000E+02, 3.30701E+03
 1.84000E+02, 3.30740E+03
 1.85000E+02, 3.30665E+03
 1.86000E+02, 0.00000E+00
 1.87000E+02, 3.30716E+03
 1.88000E+02, 3.30732E+03
 1.89000E+02, 0.00000E+00
 1.90000E+02, 3.30673E+03
 1.91000E+02, 3.30691E+03
 1.92000E+02, 3.30726E+03
 1.93000E+02, 0.00000E+00
 1.94000E+02, 3.30722E+03
 1.95000E+02, 3.30700E+03
 1.96000E+02, 0.00000E+00
 1.97000E+02, 3.30696E+03
 1.98000E+02, 3.30737E+03
 1.99000E+02, 3.30723E+03
 2.00000E+02, 0.00000E+00
 2.01000E+02, 3.30733E+03
 2.02000E+02, 3.30705E+03
 2.03000E+02, 0.00000E+00
 2.04000E+02, 3.30695E+03
 2.05000E+02, 3.30740E+03
 2.06000E+02, 3.30718E+03
 2.07000E+02, 0.00000E+00
 2.08000E+02, 3.30729E+03
 2.09000E+02, 3.30703E+03
 2.10000E+02, 3.29772E+03
 2.11000E+02, 3.30707E+03
 2.12000E+02, 0.00000E+00
 2.13000E+02, 3.30725E+03
 2.14000E+02, 0.00000E+00
 2.15000E+02, 0.00000E+00
 2.16000E+02, 0.00000E+00
 2.17000E+02, 3.30703E+03
 2.18000E+02, 3.30705E+03
 2.19000E+02, 3.30705E+03
 2.20000E+02, 3.30736E+03
 2.21000E+02, 0.00000E+00
 2.22000E+02, 3.30709E+03
 2.23000E+02, 0.00000E+00
 2.24000E+02, 0.00000E+00
 2.25000E+02, 3.30678E+03
 2.26000E+02, 3.30690E+03
 2.27000E+02, 0.00000E+00
 2.28000E+02, 0.00000E+00
 2.29000E+02, 3.30711E+03
 2.30000E+02, 3.30686E+03
 2.31000E+02, 3.30713E+03
 2.32000E+02, 0.00000E+00
 2.33000E+02, 3.30703E+03
 2.34000E+02, 0.00000E+00
 2.35000E+02, 0.00000E+00
 2.36000E+02, 3.30724E+03
 2.37000E+02, 3.30721E+03
 2.38000E+02, 3.30731E+03
 2.39000E+02, 3.30746E+03
 2.40000E+02, 3.30721E+03
 2.41000E+02, 0.00000E+00
 2.42000E+02, 3.30704E+03
 2.43000E+02, 0.00000E+00
 2.44000E+02, 3.30739E+03
 2.45000E+02, 3.30714E+03
 2.46000E+02, 0.00000E+00
 2.47000E+02, 0.00000E+00
 2.48000E+02, 3.30702E+03
 2.49000E+02, 3.30686E+03
 2.50000E+02, 3.30727E+03
 2.51000E+02, 3.30737E+03
 2.52000E+02, 0.00000E+00
 2.53000E+02, 3.30703E+03
 2.54000E+02, 3.30668E+03
 2.55000E+02, 3.30704E+03
 2.56000E+02, 3.30703E+03
 2.57000E+02, 3.30716E+03
 2.58000E+02, 0.00000E+00
 2.59000E+02, 0.00000E+00
 2.60000E+02, 0.00000E+00
 2.61000E+02, 0.00000E+00
 2.62000E+02, 0.00000E+00
 2.63000E+02, 3.30655E+03
 2.64000E+02, 3.30682E+03
 2.65000E+02, 3.30690E+03
 2.66000E+02, 0.00000E+00
 2.67000E+02, 0.00000E+00
 2.68000E+02, 3.30718E+03
 2.69000E+02, 3.30710E+03
 2.70000E+02, 3.30672E+03
 2.71000E+02, 3.30696E+03
 2.72000E+02, 3.30716E+03
 2.73000E+02, 0.00000E+00
 2.74000E+02, 3.30701E+03
 2.75000E+02, 3.30690E+03
 2.76000E+02, 3.30705E+03
 2.77000E+02, 3.30678E+03
 2.78000E+02, 3.30708E+03
 2.79000E+02, 3.30706E+03
 2.80000E+02, 3.30634E+03
 2.81000E+02, 3.30656E+03
 2.82000E+02, 3.30650E+03
 2.83000E+02, 3.30698E+03
 2.84000E+02, 0.00000E+00
 2.85000E+02, 3.30692E+03
 2.86000E+02, 3.30696E+03
 2.87000E+02, 3.30691E+03
 2.88000E+02, 3.30680E+03
 2.89000E+02, 0.00000E+00
 2.90000E+02, 3.30704E+03
 2.91000E+02, 0.00000E+00
 2.92000E+02, 3.30700E+03
 2.93000E+02, 3.30688E+03
 2.94000E+02, 3.30658E+03
 2.95000E+02, 0.00000E+00
 2.96000E+02, 3.30701E+03
 2.97000E+02, 3.30660E+03
 2.98000E+02, 3.30699E+03
 2.99000E+02, 3.30673E+03
 3.00000E+02, 0.00000E+00
 3.01000E+02, 3.30719E+03
 3.02000E+02, 3.30681E+03
 3.03000E+02, 3.30656E+03
 3.04000E+02, 3.30689E+03
 3.05000E+02, 3.30673E+03
 3.06000E+02, 3.30682E+03
 3.07000E+02, 3.30657E+03
 3.08000E+02, 3.30687E+03
 3.09000E+02, 3.30686E+03
 3.10000E+02, 3.30685E+03
 3.11000E+02, 3.30702E+03
 3.12000E+02, 3.30658E+03
 3.13000E+02, 3.30686E+03
 3.14000E+02, 0.00000E+00
 3.15000E+02, 3.30691E+03
 3.16000E+02, 3.30671E+03
 3.17000E+02, 3.30683E+03
 3.18000E+02, 3.30678E+03
 3.19000E+02, 0.00000E+00
 3.20000E+02, 3.30713E+03
 3.21000E+02, 3.30693E+03
 3.22000E+02, 3.30678E+03
 3.23000E+02, 3.30652E+03
 3.24000E+02, 3.30661E+03
 3.25000E+02, 3.30665E+03
 3.26000E+02, 3.30647E+03
 3.27000E+02, 3.30701E+03
 3.28000E+02, 3.30672E+03
 3.29000E+02, 3.30697E+03
 3.30000E+02, 3.30661E+03
 3.31000E+02, 3.30645E+03
 3.32000E+02, 3.30688E+03
 3.33000E+02, 3.30682E+03
 3.34000E+02, 3.30690E+03
 3.35000E+02, 3.30593E+03
 3.36000E+02, 3.30635E+03
 3.37000E+02, 3.30667E+03
 3.38000E+02, 3.30624E+03
 3.39000E+02, 0.00000E+00
 3.40000E+02, 0.00000E+00
 3.41000E+02, 3.30642E+03
 3.42000E+02, 3.30652E+03
 3.43000E+02, 3.30647E+03
 3.44000E+02, 3.30734E+03
 3.45000E+02, 3.30633E+03
 3.46000E+02, 3.30666E+03
 3.47000E+02, 0.00000E+00
 3.48000E+02, 3.30652E+03
 3.49000E+02, 3.30657E+03
 3.50000E+02, 3.30632E+03
 3.51000E+02, 3.30632E+03
 3.52000E+02, 3.30664E+03
 3.53000E+02, 3.30623E+03
 3.54000E+02, 3.30627E+03
 3.55000E+02, 3.30636E+03
 3.56000E+02, 3.30636E+03
 3.57000E+02, 3.30682E+03
 3.58000E+02, 3.30654E+03
 3.59000E+02, 3.30637E+03
 3.60000E+02, 3.30643E+03
 3.61000E+02, 0.00000E+00
 3.62000E+02, 3.30644E+03
 3.63000E+02, 3.30646E+03
 3.64000E+02, 3.30633E+03
 3.65000E+02, 3.30646E+03
 3.66000E+02, 3.30628E+03
 3.67000E+02, 3.30663E+03
 3.68000E+02, 3.30611E+03
 3.69000E+02, 3.30655E+03
 3.70000E+02, 3.30669E+03
 3.71000E+02, 3.30655E+03
 3.72000E+02, 3.30681E+03
 3.73000E+02, 3.30649E+03
 3.74000E+02, 0.00000E+00
 3.75000E+02, 3.30639E+03
 3.76000E+02, 3.30611E+03
 3.77000E+02, 3.30640E+03
 3.78000E+02, 3.30622E+03
 3.79000E+02, 3.30636E+03
 3.80000E+02, 3.30655E+03
 3.81000E+02, 3.30630E+03
 3.82000E+02, 3.30655E+03
 3.83000E+02, 3.30606E+03
 3.84000E+02, 3.30626E+03
 3.85000E+02, 3.30638E+03
 3.86000E+02, 3.30638E+03
 3.87000E+02, 3.30628E+03
 3.88000E+02, 3.30635E+03
 3.89000E+02, 3.30639E+03
 3.90000E+02, 3.30601E+03
 3.91000E+02, 3.30613E+03
 3.92000E+02, 3.30623E+03
 3.93000E+02, 3.30666E+03
 3.94000E+02, 3.30606E+03
 3.95000E+02, 3.30640E+03
 3.96000E+02, 3.30639E+03
 3.97000E+02, 3.30604E+03
 3.98000E+02, 3.30611E+03
 3.99000E+02, 3.30648E+03
 4.00000E+02, 3.30603E+03
 4.01000E+02, 3.30605E+03
 4.02000E+02, 3.30616E+03
 4.03000E+02, 3.30604E+03
 4.04000E+02, 3.30629E+03
 4.05000E+02, 3.30593E+03
 4.06000E+02, 3.30636E+03
 4.07000E+02, 3.30598E+03
 4.08000E+02, 3.30627E+03
 4.09000E+02, 3.30619E+03
 4.10000E+02, 3.30607E+03
 4.11000E+02, 3.30584E+03
 4.12000E+02, 3.30598E+03
 4.13000E+02, 3.30639E+03
 4.14000E+02, 3.30585E+03
 4.15000E+02, 3.30601E+03
 4.16000E+02, 3.30609E+03
 4.17000E+02, 3.30600E+03
 4.18000E+02, 3.30594E+03
 4.19000E+02, 3.30640E+03
 4.20000E+02, 3.30625E+03
 4.21000E+02, 3.30605E+03
 4.22000E+02, 3.30600E+03
 4.23000E+02, 3.30583E+03
 4.24000E+02, 3.30595E+03
 4.25000E+02, 3.30608E+03
 4.26000E+02, 3.30573E+03
 4.27000E+02, 3.30591E+03
 4.28000E+02, 3.30591E+03
 4.29000E+02, 3.30611E+03
 4.30000E+02, 3.30607E+03
 4.31000E+02, 3.30584E+03
 4.32000E+02, 3.30588E+03
 4.33000E+02, 3.30554E+03
 4.34000E+02, 3.30594E+03
 4.35000E+02, 3.30591E+03
 4.36000E+02, 3.30613E+03
 4.37000E+02, 3.30582E+03
 4.38000E+02, 3.30598E+03
 4.39000E+02, 3.30590E+03
 4.40000E+02, 3.30576E+03
 4.41000E+02, 3.30597E+03
 4.42000E+02, 3.30588E+03
 4.43000E+02, 3.30587E+03
 4.44000E+02, 3.30599E+03
 4.45000E+02, 3.30595E+03
 4.46000E+02, 3.30611E+03
 4.47000E+02, 3.30578E+03
 4.48000E+02, 3.30621E+03
 4.49000E+02, 3.30566E+03
 4.50000E+02, 3.30546E+03
 4.51000E+02, 3.30587E+03
 4.52000E+02, 3.30624E+03
 4.53000E+02, 3.30564E+03
 4.54000E+02, 3.30548E+03
 4.55000E+02, 3.30586E+03
 4.56000E+02, 3.30571E+03
 4.57000E+02, 3.30548E+03
 4.58000E+02, 3.30577E+03
 4.59000E+02, 3.30561E+03
 4.60000E+02, 3.30572E+03
 4.61000E+02, 3.30562E+03
 4.62000E+02, 3.30574E+03
 4.63000E+02, 3.30603E+03
 4.64000E+02, 3.30560E+03
 4.65000E+02, 3.30568E+03
 4.66000E+02, 3.30538E+03
 4.67000E+02, 3.30552E+03
 4.68000E+02, 3.30609E+03
 4.69000E+02, 3.30568E+03
 4.70000E+02, 3.30529E+03
 4.71000E+02, 3.30572E+03
 4.72000E+02, 3.30542E+03
 4.73000E+02, 3.30550E+03
 4.74000E+02, 3.30529E+03
 4.75000E+02, 3.30569E+03
 4.76000E+02, 3.30547E+03
 4.77000E+02, 3.30573E+03
 4.78000E+02, 3.30536E+03
 4.79000E+02, 3.30558E+03
 4.80000E+02, 3.30567E+03
 4.81000E+02, 3.30548E+03
 4.82000E+02, 3.30541E+03
 4.83000E+02, 3.30565E+03
 4.84000E+02, 3.30576E+03
 4.85000E+02, 3.30550E+03
 4.86000E+02, 3.30571E+03
 4.87000E+02, 3.30559E+03
 4.88000E+02, 3.30591E+03
 4.89000E+02, 3.30519E+03
 4.90000E+02, 3.30549E+03
 4.91000E+02, 3.30536E+03
 4.92000E+02, 3.30555E+03
 4.93000E+02, 3.30541E+03
 4.94000E+02, 3.30549E+03
 4.95000E+02, 3.30543E+03
 4.96000E+02, 3.30565E+03
 4.97000E+02, 3.30536E+03
 4.98000E+02, 3.30566E+03
 4.99000E+02, 3.30549E+03
 5.00000E+02, 3.30554E+03
 5.01000E+02, 3.30546E+03
 5.02000E+02, 3.30536E+03
 5.03000E+02, 3.30532E+03
 5.04000E+02, 3.30518E+03
 5.05000E+02, 3.30513E+03
 5.06000E+02, 3.30524E+03
 5.07000E+02, 3.30521E+03
 5.08000E+02, 3.30563E+03
 5.09000E+02, 3.30509E+03
 5.10000E+02, 3.30563E+03
 5.11000E+02, 3.30534E+03
 5.12000E+02, 3.30544E+03
 5.13000E+02, 3.30537E+03
 5.14000E+02, 3.30531E+03
 5.15000E+02, 3.30519E+03
 5.16000E+02, 3.30518E+03
 5.17000E+02, 3.30507E+03
 5.18000E+02, 3.30529E+03
 5.19000E+02, 3.30519E+03
 5.20000E+02, 3.30553E+03
 5.21000E+02, 3.30510E+03
 5.22000E+02, 3.30568E+03
 5.23000E+02, 3.30533E+03
 5.24000E+02, 3.30544E+03
 5.25000E+02, 3.30544E+03
 5.26000E+02, 3.30520E+03
 5.27000E+02, 3.30523E+03
 5.28000E+02, 3.30534E+03
 5.29000E+02, 3.30539E+03
 5.30000E+02, 3.30546E+03
 5.31000E+02, 3.30516E+03
 5.32000E+02, 3.30517E+03
 5.33000E+02, 3.30545E+03
 5.34000E+02, 3.30507E+03
 5.35000E+02, 3.30508E+03
 5.36000E+02, 3.30531E+03
 5.37000E+02, 3.30507E+03
 5.38000E+02, 3.30513E+03
 5.39000E+02, 3.30524E+03
 5.40000E+02, 3.30522E+03
 5.41000E+02, 3.30499E+03
 5.42000E+02, 3.30541E+03
 5.43000E+02, 3.30522E+03
 5.44000E+02, 3.30522E+03
 5.45000E+02, 3.30498E+03
 5.46000E+02, 3.30544E+03
 5.47000E+02, 3.30534E+03
 5.48000E+02, 3.30525E+03
 5.49000E+02, 3.30530E+03
 5.50000E+02, 3.30485E+03
 5.51000E+02, 3.30541E+03
 5.52000E+02, 3.30508E+03
 5.53000E+02, 3.30539E+03
 5.54000E+02, 3.30494E+03
 5.55000E+02, 3.30504E+03
 5.56000E+02, 3.30523E+03
 5.57000E+02, 3.30507E+03
 5.58000E+02, 3.30503E+03
 5.59000E+02, 3.30502E+03
 5.60000E+02, 3.30524E+03
 5.61000E+02, 3.30475E+03
 5.62000E+02, 3.30518E+03
 5.63000E+02, 3.30509E+03
 5.64000E+02, 3.30538E+03
 5.65000E+02, 3.30512E+03
 5.66000E+02, 3.30522E+03
 5.67000E+02, 3.30499E+03
 5.68000E+02, 3.30500E+03
 5.69000E+02, 3.30504E+03
 5.70000E+02, 3.30495E+03
 5.71000E+02, 3.30528E+03
 5.72000E+02, 3.30495E+03
 5.73000E+02, 3.30515E+03
 5.74000E+02, 3.30594E+03
 5.75000E+02, 3.30528E+03
 5.76000E+02, 3.30497E+03
 5.77000E+02, 3.30483E+03
 5.78000E+02, 3.30504E+03
 5.79000E+02, 3.30468E+03
 5.80000E+02, 3.30485E+03
 5.81000E+02, 3.30495E+03
 5.82000E+02, 3.30507E+03
 5.83000E+02, 3.30495E+03
 5.84000E+02, 3.30511E+03
 5.85000E+02, 3.30472E+03
 5.86000E+02, 3.30484E+03
 5.87000E+02, 3.30469E+03
 5.88000E+02, 3.30506E+03
 5.89000E+02, 3.30489E+03
 5.90000E+02, 3.30506E+03
 5.91000E+02, 3.30473E+03
 5.92000E+02, 3.30491E+03
 5.93000E+02, 3.30490E+03
 5.94000E+02, 3.30505E+03
 5.95000E+02, 3.30488E+03
 5.96000E+02, 3.30495E+03
 5.97000E+02, 3.30485E+03
 5.98000E+02, 3.30474E+03
 5.99000E+02, 3.30494E+03
 6.00000E+02, 3.30496E+03
 6.01000E+02, 3.30466E+03
 6.02000E+02, 3.30494E+03
 6.03000E+02, 3.30487E+03
 6.04000E+02, 3.30500E+03
 6.05000E+02, 3.30495E+03
 6.06000E+02, 3.30485E+03
 6.07000E+02, 3.30468E+03
 6.08000E+02, 3.30472E+03
 6.09000E+02, 3.30500E+03
 6.10000E+02, 3.30459E+03
 6.11000E+02, 3.30496E+03
 6.12000E+02, 3.30456E+03
 6.13000E+02, 3.30491E+03
 6.14000E+02, 3.30616E+03
 6.15000E+02, 3.30474E+03
 6.16000E+02, 3.30450E+03
 6.17000E+02, 3.30470E+03
 6.18000E+02, 3.30490E+03
 6.19000E+02, 3.30463E+03
 6.20000E+02, 3.30463E+03
 6.21000E+02, 3.30494E+03
 6.22000E+02, 3.30448E+03
 6.23000E+02, 3.30478E+03
 6.24000E+02, 3.30475E+03
 6.25000E+02, 3.30460E+03
 6.26000E+02, 3.30461E+03
 6.27000E+02, 3.30489E+03
 6.28000E+02, 3.30477E+03
 6.29000E+02, 3.30469E+03
 6.30000E+02, 3.30479E+03
 6.31000E+02, 3.30492E+03
 6.32000E+02, 3.30470E+03
 6.33000E+02, 3.30486E+03
 6.34000E+02, 3.30466E+03
 6.35000E+02, 3.30484E+03
 6.36000E+02, 3.30483E+03
 6.37000E+02, 3.30473E+03
 6.38000E+02, 3.30533E+03
 6.39000E+02, 3.30473E+03
 6.40000E+02, 3.30458E+03
 6.41000E+02, 3.30448E+03
 6.42000E+02, 3.30467E+03
 6.43000E+02, 3.30481E+03
 6.44000E+02, 3.30478E+03
 6.45000E+02, 3.30467E+03
 6.46000E+02, 3.30467E+03
 6.47000E+02, 3.30472E+03
 6.48000E+02, 3.30461E+03
 6.49000E+02, 3.30482E+03
 6.50000E+02, 3.30465E+03
 6.51000E+02, 3.30471E+03
 6.52000E+02, 3.30478E+03
 6.53000E+02, 3.30586E+03
 6.54000E+02, 3.30525E+03
 6.55000E+02, 3.30436E+03
 6.56000E+02, 3.30505E+03
 6.57000E+02, 3.30471E+03
 6.58000E+02, 3.30452E+03
 6.59000E+02, 3.30464E+03
 6.60000E+02, 3.30478E+03
 6.61000E+02, 3.30623E+03
 6.62000E+02, 3.30442E+03
 6.63000E+02, 3.30466E+03
 6.64000E+02, 3.30647E+03
 6.65000E+02, 0.00000E+00
 6.66000E+02, 3.30435E+03
 6.67000E+02, 0.00000E+00
 6.68000E+02, 3.30436E+03
 6.69000E+02, 0.00000E+00
 6.70000E+02, 3.30442E+03
 6.71000E+02, 0.00000E+00
 6.72000E+02, 0.00000E+00
 6.73000E+02, 3.30471E+03
 6.74000E+02, 3.30424E+03
 6.75000E+02, 3.30454E+03
 6.76000E+02, 0.00000E+00
 6.77000E+02, 3.30446E+03
 6.78000E+02, 0.00000E+00
 6.79000E+02, 0.00000E+00
 6.80000E+02, 3.30462E+03
 6.81000E+02, 0.00000E+00
 6.82000E+02, 0.00000E+00
 6.83000E+02, 3.30474E+03
 6.84000E+02, 0.00000E+00
 6.85000E+02, 3.30441E+03
 6.86000E+02, 0.00000E+00
 6.87000E+02, 0.00000E+00
 6.88000E+02, 0.00000E+00
 6.89000E+02, 0.00000E+00
 6.90000E+02, 3.30553E+03
 6.91000E+02, 0.00000E+00
 6.92000E+02, 0.00000E+00
 6.93000E+02, 0.00000E+00
 6.94000E+02, 0.00000E+00
 6.95000E+02, 0.00000E+00
 6.96000E+02, 0.00000E+00
 6.97000E+02, 0.00000E+00
 6.98000E+02, 0.00000E+00
 6.99000E+02, 0.00000E+00
 7.00000E+02, 0.00000E+00
 7.01000E+02, 0.00000E+00
 7.02000E+02, 0.00000E+00
 7.03000E+02, 0.00000E+00
 7.04000E+02, 0.00000E+00
 7.05000E+02, 0.00000E+00
 7.06000E+02, 0.00000E+00
 7.07000E+02, 0.00000E+00
 7.08000E+02, 0.00000E+00
 7.09000E+02, 0.00000E+00
 7.10000E+02, 0.00000E+00
 7.11000E+02, 0.00000E+00
 7.12000E+02, 0.00000E+00
 7.13000E+02, 0.00000E+00
 7.14000E+02, 0.00000E+00
 7.15000E+02, 0.00000E+00
 7.16000E+02, 0.00000E+00
 7.17000E+02, 0.00000E+00
 7.18000E+02, 0.00000E+00
 7.19000E+02, 0.00000E+00
